o3_8,o3,pm10,pm25,co,so2,so2_24,no2,aqi,aqi_rank
0,0,60,128,4,25,0,8,182.93430656934302,3
0,0,124,232,2,12,0,7,240.97497497497497,4
0,0,54,108,4,19,0,10,172.71532846715328,3
0,0,58,120,2,17,0,8,178.84671532846713,3
0,0,36,80,4,21,0,8,158.4087591240876,3
0,0,38,68,6,25,0,9,152.27737226277372,3
0,0,92,180,4,30,0,9,215.46946946946946,4
0,0,44,92,5,16,0,9,164.54014598540147,3
0,0,52,108,4,30,0,8,172.71532846715328,3
0,0,56,116,5,20,0,10,176.80291970802918,3
0,0,92,172,3,20,0,8,211.54554554554556,4
0,0,68,128,11,22,0,10,182.93430656934302,3
0,0,74,144,2,14,0,8,191.1094890510949,3
0,0,90,176,4,27,0,9,213.5075075075075,4
0,0,48,104,5,26,0,8,170.67153284671534,3
0,0,44,92,5,18,0,9,164.54014598540147,3
0,0,60,124,7,30,0,7,180.8905109489051,3
0,0,62,120,7,20,0,10,178.84671532846713,3
0,0,60,120,3,15,0,8,178.84671532846713,3
0,0,80,156,3,16,0,8,203.6976976976977,4
0,0,74,140,4,17,0,9,189.0656934306569,3
0,0,34,76,6,33,0,7,156.36496350364962,3
0,0,62,124,6,20,0,10,180.8905109489051,3
0,0,94,188,4,23,0,8,219.39339339339335,4
0,0,62,124,5,18,0,8,180.8905109489051,3
0,0,40,68,5,22,0,8,152.27737226277372,3
0,0,32,56,5,24,0,9,146.14598540145985,2
0,0,34,72,6,24,0,9,154.3211678832117,3
0,0,72,136,5,21,0,8,187.02189781021897,3
0,0,70,144,4,29,0,8,191.1094890510949,3
0,0,56,120,4,26,0,9,178.84671532846713,3
0,0,72,140,5,17,0,8,189.0656934306569,3
0,0,72,140,5,21,0,8,189.0656934306569,3
0,0,32,56,6,21,0,9,146.14598540145985,2
0,0,70,140,3,13,0,8,189.0656934306569,3
0,0,40,88,5,23,0,9,162.4963503649635,3
0,0,74,144,3,19,0,8,191.1094890510949,3
0,0,64,136,4,21,0,8,187.02189781021897,3
0,0,92,184,4,31,0,9,217.43143143143143,4
0,0,80,152,3,19,0,8,201.73573573573572,4
0,0,68,136,5,28,0,8,187.02189781021897,3
0,0,52,112,2,17,0,8,174.75912408759126,3
0,0,80,148,7,16,0,9,193.15328467153287,3
0,0,80,152,3,22,0,8,201.73573573573572,4
0,0,58,116,4,15,0,8,176.80291970802918,3
0,0,54,112,5,21,0,10,174.75912408759126,3
0,0,80,152,4,21,0,8,201.73573573573572,4
0,0,56,116,5,27,0,9,176.80291970802918,3
0,0,64,128,8,27,0,10,182.93430656934302,3
0,0,38,72,5,19,0,9,154.3211678832117,3
0,0,34,76,6,34,0,7,156.36496350364962,3
0,0,78,152,4,23,0,8,201.73573573573572,4
0,0,64,128,6,22,0,8,182.93430656934302,3
0,0,92,172,3,20,0,8,211.54554554554556,4
0,0,62,124,9,20,0,10,180.8905109489051,3
0,0,64,128,6,27,0,8,182.93430656934302,3
0,0,54,116,4,18,0,8,176.80291970802918,3
0,0,58,112,4,19,0,9,174.75912408759126,3
0,0,76,144,4,18,0,9,191.1094890510949,3
0,0,62,120,7,25,0,10,178.84671532846713,3
0,0,64,124,7,24,0,10,180.8905109489051,3
0,0,50,108,5,18,0,8,172.71532846715328,3
0,0,62,120,3,17,0,9,178.84671532846713,3
0,0,54,112,5,20,0,9,174.75912408759126,3
0,0,76,144,4,22,0,8,191.1094890510949,3
0,0,42,92,5,22,0,9,164.54014598540147,3
0,0,126,236,3,17,0,8,242.93693693693692,4
0,0,64,132,4,25,0,8,184.97810218978103,3
0,0,56,112,3,16,0,9,174.75912408759126,3
0,0,64,128,3,20,0,8,182.93430656934302,3
0,0,66,128,3,17,0,10,182.93430656934302,3
0,0,58,116,5,27,0,10,176.80291970802918,3
0,0,60,120,4,22,0,10,178.84671532846713,3
0,0,94,188,5,33,0,9,219.39339339339335,4
0,0,62,124,6,25,0,8,180.8905109489051,3
0,0,50,108,4,23,0,9,172.71532846715328,3
0,0,62,124,8,20,0,10,180.8905109489051,3
0,0,76,144,4,19,0,9,191.1094890510949,3
0,0,90,168,3,17,0,7,209.5835835835836,4
0,0,56,120,2,10,0,9,178.84671532846713,3
0,0,314,364,4,21,0,8,405.4129419613075,5
0,0,58,116,6,39,0,9,176.80291970802918,3
0,0,64,124,4,20,0,10,180.8905109489051,3
0,0,32,52,4,18,0,8,130.8148148148148,2
0,0,52,112,5,19,0,7,174.75912408759126,3
0,0,64,124,7,21,0,10,180.8905109489051,3
0,0,76,148,4,26,0,9,193.15328467153287,3
0,0,70,136,3,16,0,8,187.02189781021897,3
0,0,72,136,4,25,0,8,187.02189781021897,3
0,0,52,108,4,21,0,9,172.71532846715328,3
0,0,54,116,2,12,0,8,176.80291970802918,3
0,0,64,128,3,19,0,7,182.93430656934302,3
0,0,74,144,4,22,0,8,191.1094890510949,3
0,0,62,124,8,23,0,10,180.8905109489051,3
0,0,36,80,5,20,0,8,158.4087591240876,3
0,0,70,140,4,26,0,9,189.0656934306569,3
0,0,84,156,3,16,0,8,203.6976976976977,4
0,0,62,120,5,24,0,8,178.84671532846713,3
0,0,32,64,6,24,0,9,150.23357664233578,3
0,0,80,156,4,24,0,9,203.6976976976977,4
0,0,64,132,4,26,0,8,184.97810218978103,3
0,0,38,80,5,19,0,7,158.4087591240876,3
0,0,38,84,4,23,0,8,160.45255474452551,3
0,0,38,84,3,18,0,9,160.45255474452551,3
0,0,70,136,5,18,0,8,187.02189781021897,3
0,0,52,104,5,19,0,9,170.67153284671534,3
0,0,90,180,4,29,0,8,215.46946946946946,4
0,0,56,116,2,14,0,8,176.80291970802918,3
0,0,62,124,3,22,0,8,180.8905109489051,3
0,0,74,144,3,18,0,8,191.1094890510949,3
0,0,64,128,4,14,0,8,182.93430656934302,3
0,0,74,140,6,14,0,9,189.0656934306569,3
0,0,82,148,7,17,0,9,193.15328467153287,3
0,0,68,136,5,30,0,8,187.02189781021897,3
0,0,34,72,4,36,0,7,154.3211678832117,3
0,0,66,128,5,21,0,8,182.93430656934302,3
0,0,68,136,6,24,0,8,187.02189781021897,3
0,0,52,108,4,21,0,9,172.71532846715328,3
0,0,62,120,8,22,0,10,178.84671532846713,3
0,0,46,100,4,26,0,8,168.62773722627736,3
0,0,56,116,5,22,0,8,176.80291970802918,3
0,0,62,120,3,18,0,9,178.84671532846713,3
0,0,84,156,8,18,0,9,203.6976976976977,4
0,0,46,100,7,20,0,8,168.62773722627736,3
0,0,126,236,3,17,0,8,242.93693693693692,4
0,0,74,144,5,18,0,8,191.1094890510949,3
0,0,56,112,8,19,0,10,174.75912408759126,3
0,0,58,120,6,27,0,8,178.84671532846713,3
0,0,66,136,5,37,0,8,187.02189781021897,3
0,0,58,124,2,17,0,8,180.8905109489051,3
0,0,44,96,5,21,0,8,166.5839416058394,3
0,0,36,80,6,24,0,9,158.4087591240876,3
0,0,76,144,3,17,0,7,191.1094890510949,3
0,0,82,156,7,15,0,9,203.6976976976977,4
0,0,68,136,3,18,0,9,187.02189781021897,3
0,0,72,136,8,37,0,7,187.02189781021897,3
0,0,244,324,6,26,0,9,337.05105105105105,5
0,0,70,136,5,18,0,8,187.02189781021897,3
0,0,66,128,11,21,0,10,182.93430656934302,3
0,0,54,108,6,19,0,9,172.71532846715328,3
0,0,66,124,11,23,0,10,180.8905109489051,3
0,0,56,116,6,23,0,9,176.80291970802918,3
0,0,38,68,5,18,0,9,152.27737226277372,3
0,0,44,96,6,18,0,7,166.5839416058394,3
0,0,66,128,5,31,0,9,182.93430656934302,3
0,0,46,100,3,18,0,9,168.62773722627736,3
0,0,66,132,4,26,0,8,184.97810218978103,3
0,0,72,140,3,19,0,8,189.0656934306569,3
0,0,80,148,9,16,0,9,193.15328467153287,3
0,0,66,124,6,36,0,8,180.8905109489051,3
0,0,82,168,5,31,0,7,209.5835835835836,4
0,0,52,112,2,17,0,9,174.75912408759126,3
0,0,64,124,6,30,0,9,180.8905109489051,3
0,0,42,80,5,19,0,9,158.4087591240876,3
0,0,32,48,10,18,0,10,120.44444444444444,2
0,0,40,88,5,29,0,8,162.4963503649635,3
0,0,78,144,3,18,0,8,191.1094890510949,3
0,0,64,136,5,23,0,8,187.02189781021897,3
0,0,66,136,3,19,0,8,187.02189781021897,3
0,0,76,144,4,17,0,9,191.1094890510949,3
0,0,44,96,6,20,0,7,166.5839416058394,3
0,0,54,116,3,21,0,8,176.80291970802918,3
0,0,66,132,4,29,0,10,184.97810218978103,3
0,0,80,152,3,14,0,8,201.73573573573572,4
0,0,34,60,11,21,0,10,148.1897810218978,2
0,0,62,124,8,25,0,10,180.8905109489051,3
0,0,44,88,3,14,0,8,162.4963503649635,3
0,0,66,140,4,30,0,8,189.0656934306569,3
0,0,60,120,8,21,0,10,178.84671532846713,3
0,0,56,112,3,17,0,10,174.75912408759126,3
0,0,78,148,3,19,0,8,193.15328467153287,3
0,0,44,96,10,39,0,7,166.5839416058394,3
0,0,84,160,3,19,0,8,205.6596596596597,4
0,0,94,176,3,20,0,8,213.5075075075075,4
0,0,92,172,3,20,0,8,211.54554554554556,4
0,0,62,124,5,23,0,8,180.8905109489051,3
0,0,76,144,4,23,0,8,191.1094890510949,3
0,0,50,108,6,26,0,9,172.71532846715328,3
0,0,52,104,5,23,0,9,170.67153284671534,3
0,0,46,100,5,18,0,9,168.62773722627736,3
0,0,86,164,3,16,0,8,207.62162162162159,4
0,0,60,124,5,25,0,9,180.8905109489051,3
0,0,62,120,4,19,0,8,178.84671532846713,3
0,0,54,108,10,20,0,10,172.71532846715328,3
0,0,34,68,10,19,0,9,152.27737226277372,3
0,0,96,176,4,23,0,8,213.5075075075075,4
0,0,62,120,8,22,0,10,178.84671532846713,3
0,0,46,100,5,21,0,9,168.62773722627736,3
0,0,80,148,3,16,0,8,193.15328467153287,3
0,0,64,124,6,30,0,9,180.8905109489051,3
0,0,52,112,6,25,0,7,174.75912408759126,3
0,0,60,120,3,18,0,9,178.84671532846713,3
0,0,64,124,7,18,0,10,180.8905109489051,3
0,0,62,124,5,19,0,8,180.8905109489051,3
0,0,66,128,10,27,0,9,182.93430656934302,3
0,0,32,56,12,26,0,10,146.14598540145985,2
0,0,72,140,3,23,0,8,189.0656934306569,3
0,0,48,100,4,23,0,8,168.62773722627736,3
0,0,72,140,3,19,0,8,189.0656934306569,3
0,0,78,148,4,15,0,9,193.15328467153287,3
0,0,92,172,4,24,0,8,211.54554554554556,4
0,0,46,96,6,18,0,9,166.5839416058394,3
0,0,40,84,4,21,0,9,160.45255474452551,3
0,0,44,96,2,17,0,8,166.5839416058394,3
0,0,58,116,5,26,0,10,176.80291970802918,3
0,0,64,124,6,31,0,9,180.8905109489051,3
0,0,50,84,7,31,0,7,160.45255474452551,3
0,0,62,128,3,24,0,7,182.93430656934302,3
0,0,74,144,6,40,0,8,191.1094890510949,3
0,0,54,108,5,26,0,9,172.71532846715328,3
0,0,72,140,3,19,0,8,189.0656934306569,3
0,0,76,144,2,15,0,7,191.1094890510949,3
0,0,66,128,4,19,0,8,182.93430656934302,3
0,0,56,120,8,31,0,9,178.84671532846713,3
0,0,64,128,3,19,0,7,182.93430656934302,3
0,0,34,76,5,35,0,7,156.36496350364962,3
0,0,42,92,2,16,0,9,164.54014598540147,3
0,0,62,124,9,22,0,10,180.8905109489051,3
0,0,74,144,3,17,0,8,191.1094890510949,3
0,0,66,132,3,18,0,10,184.97810218978103,3
0,0,78,148,4,18,0,8,193.15328467153287,3
0,0,64,124,7,19,0,9,180.8905109489051,3
0,0,68,136,4,26,0,8,187.02189781021897,3
0,0,64,128,7,22,0,10,182.93430656934302,3
0,0,38,84,5,25,0,9,160.45255474452551,3
0,0,52,108,4,15,0,10,172.71532846715328,3
0,0,80,152,7,14,0,9,201.73573573573572,4
0,0,62,124,9,20,0,10,180.8905109489051,3
0,0,66,136,9,19,0,10,187.02189781021897,3
0,0,76,148,7,18,0,9,193.15328467153287,3
0,0,64,128,7,21,0,10,182.93430656934302,3
0,0,60,120,3,15,0,8,178.84671532846713,3
0,0,66,132,6,25,0,8,184.97810218978103,3
0,0,62,120,5,23,0,8,178.84671532846713,3
0,0,64,128,4,25,0,8,182.93430656934302,3
0,0,76,144,4,24,0,8,191.1094890510949,3
0,0,32,56,6,31,0,8,146.14598540145985,2
0,0,32,60,10,19,0,10,148.1897810218978,2
0,0,70,136,5,19,0,8,187.02189781021897,3
0,0,42,92,5,23,0,9,164.54014598540147,3
0,0,94,176,3,23,0,8,213.5075075075075,4
0,0,42,92,5,25,0,9,164.54014598540147,3
0,0,58,120,3,17,0,10,178.84671532846713,3
0,0,66,128,11,22,0,10,182.93430656934302,3
0,0,32,56,5,21,0,8,146.14598540145985,2
0,0,46,100,5,25,0,8,168.62773722627736,3
0,0,62,120,7,17,0,10,178.84671532846713,3
0,0,76,152,2,15,0,8,201.73573573573572,4
0,0,70,136,4,17,0,8,187.02189781021897,3
0,0,52,112,6,19,0,8,174.75912408759126,3
0,0,32,60,7,19,0,10,148.1897810218978,2
0,0,78,144,5,26,0,8,191.1094890510949,3
0,0,94,188,4,26,0,9,219.39339339339335,4
0,0,94,176,4,21,0,8,213.5075075075075,4
0,0,46,96,6,24,0,9,166.5839416058394,3
0,0,64,124,8,20,0,10,180.8905109489051,3
0,0,64,124,8,48,0,8,180.8905109489051,3
0,0,58,120,4,24,0,10,178.84671532846713,3
0,0,62,120,5,19,0,8,178.84671532846713,3
0,0,56,120,2,15,0,8,178.84671532846713,3
0,0,82,152,3,21,0,7,201.73573573573572,4
0,0,46,104,3,22,0,8,170.67153284671534,3
0,0,36,64,5,24,0,9,150.23357664233578,3
0,0,58,124,10,19,0,10,180.8905109489051,3
0,0,38,80,4,15,0,9,158.4087591240876,3
0,0,72,136,5,18,0,8,187.02189781021897,3
0,0,68,136,3,20,0,8,187.02189781021897,3
0,0,62,120,7,26,0,10,178.84671532846713,3
0,0,78,148,3,17,0,8,193.15328467153287,3
0,0,62,124,9,20,0,10,180.8905109489051,3
0,0,62,120,7,16,0,10,178.84671532846713,3
0,0,32,64,5,35,0,7,150.23357664233578,3
0,0,78,148,4,21,0,8,193.15328467153287,3
0,0,58,116,5,18,0,8,176.80291970802918,3
0,0,64,128,4,15,0,8,182.93430656934302,3
0,0,74,152,5,37,0,7,201.73573573573572,4
0,0,120,224,3,20,0,8,237.05105105105102,4
0,0,82,156,4,21,0,8,203.6976976976977,4
0,0,54,116,5,22,0,8,176.80291970802918,3
0,0,66,140,4,27,0,7,189.0656934306569,3
0,0,86,160,7,16,0,9,205.6596596596597,4
0,0,68,136,4,23,0,10,187.02189781021897,3
0,0,62,120,5,20,0,8,178.84671532846713,3
0,0,44,84,5,21,0,9,160.45255474452551,3
0,0,76,152,2,13,0,8,201.73573573573572,4
0,0,58,124,3,20,0,9,180.8905109489051,3
0,0,40,84,4,20,0,9,160.45255474452551,3
0,0,42,92,6,29,0,7,164.54014598540147,3
0,0,58,116,4,22,0,10,176.80291970802918,3
0,0,48,108,4,21,0,8,172.71532846715328,3
0,0,54,112,5,22,0,9,174.75912408759126,3
0,0,62,124,8,34,0,10,180.8905109489051,3
0,0,58,120,3,18,0,10,178.84671532846713,3
0,0,96,176,4,26,0,8,213.5075075075075,4
0,0,56,120,4,22,0,9,178.84671532846713,3
0,0,48,104,3,20,0,8,170.67153284671534,3
0,0,60,124,3,15,0,10,180.8905109489051,3
0,0,38,60,4,20,0,8,148.1897810218978,2
0,0,42,80,5,18,0,9,158.4087591240876,3
0,0,78,156,4,29,0,9,203.6976976976977,4
0,0,76,152,4,25,0,8,201.73573573573572,4
0,0,32,56,4,16,0,8,146.14598540145985,2
0,0,62,116,6,35,0,8,176.80291970802918,3
0,0,64,128,10,19,0,10,182.93430656934302,3
0,0,66,132,10,18,0,10,184.97810218978103,3
0,0,62,132,5,30,0,8,184.97810218978103,3
0,0,68,136,9,29,0,9,187.02189781021897,3
0,0,36,76,5,26,0,9,156.36496350364962,3
0,0,56,120,6,24,0,8,178.84671532846713,3
0,0,32,64,6,23,0,9,150.23357664233578,3
0,0,66,132,4,15,0,8,184.97810218978103,3
0,0,88,168,4,24,0,8,209.5835835835836,4
0,0,32,56,11,24,0,10,146.14598540145985,2
0,0,36,64,11,20,0,10,150.23357664233578,3
0,0,60,120,5,19,0,8,178.84671532846713,3
0,0,42,96,3,19,0,8,166.5839416058394,3
0,0,44,96,9,38,0,7,166.5839416058394,3
0,0,60,132,3,21,0,8,184.97810218978103,3
0,0,32,60,8,23,0,10,148.1897810218978,2
0,0,94,176,3,18,0,8,213.5075075075075,4
0,0,78,148,2,14,0,7,193.15328467153287,3
0,0,38,72,5,19,0,9,154.3211678832117,3
0,0,48,100,4,19,0,8,168.62773722627736,3
0,0,70,144,4,28,0,8,191.1094890510949,3
0,0,126,236,3,16,0,8,242.93693693693692,4
0,0,30,44,5,21,0,8,110.07407407407408,2
0,0,54,116,4,18,0,8,176.80291970802918,3
0,0,38,80,4,19,0,9,158.4087591240876,3
0,0,42,92,2,15,0,9,164.54014598540147,3
0,0,36,80,4,22,0,8,158.4087591240876,3
0,0,90,180,3,20,0,8,215.46946946946946,4
0,0,62,124,4,24,0,9,180.8905109489051,3
0,0,58,120,5,17,0,9,178.84671532846713,3
0,0,32,52,5,23,0,8,130.8148148148148,2
0,0,82,156,4,22,0,8,203.6976976976977,4
0,0,40,88,3,21,0,9,162.4963503649635,3
0,0,50,108,5,21,0,8,172.71532846715328,3
0,0,60,124,4,24,0,10,180.8905109489051,3
0,0,38,84,5,29,0,8,160.45255474452551,3
0,0,48,104,6,27,0,7,170.67153284671534,3
0,0,64,128,3,25,0,8,182.93430656934302,3
0,0,60,120,7,25,0,10,178.84671532846713,3
0,0,46,76,5,37,0,7,156.36496350364962,3
0,0,82,160,4,15,0,9,205.6596596596597,4
0,0,60,116,4,16,0,9,176.80291970802918,3
0,0,54,116,5,20,0,8,176.80291970802918,3
0,0,56,120,5,24,0,9,178.84671532846713,3
0,0,56,120,5,20,0,8,178.84671532846713,3
0,0,72,152,4,27,0,8,201.73573573573572,4
0,0,66,136,6,25,0,8,187.02189781021897,3
0,0,64,128,3,21,0,7,182.93430656934302,3
0,0,44,96,6,23,0,7,166.5839416058394,3
0,0,64,128,6,26,0,9,182.93430656934302,3
0,0,56,120,2,17,0,8,178.84671532846713,3
0,0,66,136,3,19,0,8,187.02189781021897,3
0,0,38,80,6,25,0,8,158.4087591240876,3
0,0,44,100,6,20,0,7,168.62773722627736,3
0,0,32,56,5,19,0,8,146.14598540145985,2
0,0,62,124,4,21,0,10,180.8905109489051,3
0,0,72,144,3,20,0,8,191.1094890510949,3
0,0,62,120,5,23,0,8,178.84671532846713,3
0,0,54,116,2,14,0,8,176.80291970802918,3
0,0,70,136,3,19,0,8,187.02189781021897,3
0,0,38,80,5,23,0,9,158.4087591240876,3
0,0,56,116,2,13,0,8,176.80291970802918,3
0,0,38,76,5,20,0,9,156.36496350364962,3
0,0,32,48,10,21,0,10,120.44444444444444,2
0,0,76,144,5,19,0,9,191.1094890510949,3
0,0,70,132,11,26,0,9,184.97810218978103,3
0,0,52,104,7,24,0,9,170.67153284671534,3
0,0,76,148,2,14,0,7,193.15328467153287,3
0,0,92,172,3,22,0,8,211.54554554554556,4
0,0,44,100,4,25,0,8,168.62773722627736,3
0,0,66,132,3,17,0,9,184.97810218978103,3
0,0,74,148,2,15,0,8,193.15328467153287,3
0,0,134,228,3,24,0,7,239.01301301301305,4
0,0,76,152,2,17,0,8,201.73573573573572,4
0,0,62,128,5,24,0,9,182.93430656934302,3
0,0,64,124,7,17,0,9,180.8905109489051,3
0,0,44,96,3,17,0,9,166.5839416058394,3
0,0,64,132,10,18,0,10,184.97810218978103,3
0,0,38,76,5,16,0,9,156.36496350364962,3
0,0,56,120,4,18,0,9,178.84671532846713,3
0,0,92,172,3,19,0,8,211.54554554554556,4
0,0,58,116,11,24,0,10,176.80291970802918,3
0,0,36,76,6,21,0,8,156.36496350364962,3
0,0,76,140,4,20,0,9,189.0656934306569,3
0,0,64,124,7,23,0,10,180.8905109489051,3
0,0,36,72,8,38,0,8,154.3211678832117,3
0,0,66,128,3,16,0,9,182.93430656934302,3
0,0,64,124,6,29,0,8,180.8905109489051,3
0,0,126,232,2,15,0,8,240.97497497497497,4
0,0,40,88,3,16,0,9,162.4963503649635,3
0,0,44,100,9,40,0,7,168.62773722627736,3
0,0,34,72,6,25,0,9,154.3211678832117,3
0,0,56,100,8,32,0,7,168.62773722627736,3
0,0,48,108,5,22,0,8,172.71532846715328,3
0,0,68,128,11,23,0,9,182.93430656934302,3
0,0,40,88,4,28,0,7,162.4963503649635,3
0,0,34,72,6,25,0,8,154.3211678832117,3
0,0,52,112,5,22,0,9,174.75912408759126,3
0,0,78,152,3,20,0,7,201.73573573573572,4
0,0,74,136,8,33,0,6,187.02189781021897,3
0,0,58,120,2,17,0,8,178.84671532846713,3
0,0,92,168,3,17,0,7,209.5835835835836,4
0,0,46,100,6,18,0,8,168.62773722627736,3
0,0,64,124,6,37,0,9,180.8905109489051,3
0,0,94,184,4,25,0,9,217.43143143143143,4
0,0,68,132,3,14,0,8,184.97810218978103,3
0,0,42,92,5,23,0,9,164.54014598540147,3
0,0,58,116,5,24,0,9,176.80291970802918,3
0,0,78,144,10,17,0,9,191.1094890510949,3
0,0,54,112,5,22,0,9,174.75912408759126,3
0,0,64,124,3,17,0,9,180.8905109489051,3
0,0,62,120,8,28,0,10,178.84671532846713,3
0,0,34,64,4,22,0,10,150.23357664233578,3
0,0,82,156,3,20,0,8,203.6976976976977,4
0,0,32,60,8,21,0,10,148.1897810218978,2
0,0,58,128,4,25,0,8,182.93430656934302,3
0,0,42,88,5,21,0,9,162.4963503649635,3
0,0,64,128,8,26,0,10,182.93430656934302,3
0,0,62,112,7,29,0,7,174.75912408759126,3
0,0,76,144,4,17,0,9,191.1094890510949,3
0,0,62,124,8,22,0,10,180.8905109489051,3
0,0,68,136,4,25,0,8,187.02189781021897,3
0,0,58,120,4,21,0,9,178.84671532846713,3
0,0,34,76,6,25,0,9,156.36496350364962,3
0,0,78,144,4,19,0,9,191.1094890510949,3
0,0,78,148,4,27,0,8,193.15328467153287,3
0,0,60,124,3,17,0,8,180.8905109489051,3
0,0,44,96,5,21,0,8,166.5839416058394,3
0,0,84,152,4,25,0,8,201.73573573573572,4
0,0,30,48,8,22,0,9,120.44444444444444,2
0,0,50,108,4,25,0,8,172.71532846715328,3
0,0,34,72,4,22,0,9,154.3211678832117,3
0,0,62,124,8,24,0,10,180.8905109489051,3
0,0,126,236,3,17,0,8,242.93693693693692,4
0,0,70,136,5,19,0,8,187.02189781021897,3
0,0,86,160,8,16,0,9,205.6596596596597,4
0,0,78,148,4,18,0,8,193.15328467153287,3
0,0,34,68,6,22,0,8,152.27737226277372,3
0,0,78,144,4,18,0,9,191.1094890510949,3
0,0,36,80,6,22,0,8,158.4087591240876,3
0,0,64,128,10,16,0,10,182.93430656934302,3
0,0,56,120,5,23,0,8,178.84671532846713,3
0,0,64,124,4,18,0,8,180.8905109489051,3
0,0,64,132,10,21,0,10,184.97810218978103,3
0,0,38,84,4,19,0,9,160.45255474452551,3
0,0,62,124,10,21,0,10,180.8905109489051,3
0,0,36,80,5,34,0,10,158.4087591240876,3
0,0,74,148,3,16,0,8,193.15328467153287,3
0,0,50,108,2,15,0,9,172.71532846715328,3
0,0,46,104,4,22,0,8,170.67153284671534,3
0,0,72,144,4,23,0,8,191.1094890510949,3
0,0,82,152,3,17,0,8,201.73573573573572,4
0,0,52,104,4,14,0,9,170.67153284671534,3
0,0,58,120,3,18,0,10,178.84671532846713,3
0,0,94,172,4,25,0,8,211.54554554554556,4
0,0,68,136,3,13,0,8,187.02189781021897,3
0,0,78,148,4,17,0,8,193.15328467153287,3
0,0,68,124,2,13,0,9,180.8905109489051,3
0,0,76,148,2,14,0,8,193.15328467153287,3
0,0,40,56,5,33,0,7,146.14598540145985,2
0,0,50,96,8,31,0,8,166.5839416058394,3
0,0,30,52,7,19,0,9,130.8148148148148,2
0,0,66,128,4,18,0,8,182.93430656934302,3
0,0,66,136,4,26,0,7,187.02189781021897,3
0,0,64,132,5,32,0,8,184.97810218978103,3
0,0,42,92,7,31,0,7,164.54014598540147,3
0,0,66,132,4,24,0,8,184.97810218978103,3
0,0,74,140,4,22,0,8,189.0656934306569,3
0,0,62,120,8,25,0,10,178.84671532846713,3
0,0,90,168,4,21,0,8,209.5835835835836,4
0,0,68,120,7,37,0,7,178.84671532846713,3
0,0,32,56,11,21,0,10,146.14598540145985,2
0,0,38,84,4,19,0,9,160.45255474452551,3
0,0,62,124,5,21,0,9,180.8905109489051,3
0,0,62,124,7,17,0,10,180.8905109489051,3
0,0,94,184,4,28,0,9,217.43143143143143,4
0,0,54,116,5,21,0,8,176.80291970802918,3
0,0,66,128,3,16,0,9,182.93430656934302,3
0,0,42,36,7,34,0,8,89.33333333333331,1
0,0,66,136,3,14,0,8,187.02189781021897,3
0,0,44,96,3,16,0,9,166.5839416058394,3
0,0,62,124,3,15,0,8,180.8905109489051,3
0,0,80,148,4,26,0,8,193.15328467153287,3
0,0,76,148,4,24,0,8,193.15328467153287,3
0,0,44,80,5,17,0,8,158.4087591240876,3
0,0,70,132,10,24,0,9,184.97810218978103,3
0,0,82,156,4,21,0,8,203.6976976976977,4
0,0,46,96,5,16,0,9,166.5839416058394,3
0,0,62,124,8,24,0,10,180.8905109489051,3
0,0,74,144,3,16,0,8,191.1094890510949,3
0,0,68,132,4,17,0,8,184.97810218978103,3
0,0,34,68,6,26,0,9,152.27737226277372,3
0,0,64,128,4,14,0,8,182.93430656934302,3
0,0,38,80,4,17,0,7,158.4087591240876,3
0,0,90,168,3,18,0,8,209.5835835835836,4
0,0,66,136,3,17,0,9,187.02189781021897,3
0,0,64,128,5,24,0,9,182.93430656934302,3
0,0,60,128,5,38,0,8,182.93430656934302,3
0,0,56,112,4,19,0,9,174.75912408759126,3
0,0,96,180,4,22,0,8,215.46946946946946,4
0,0,76,144,3,16,0,8,191.1094890510949,3
0,0,48,84,7,25,0,8,160.45255474452551,3
0,0,54,116,10,36,0,8,176.80291970802918,3
0,0,66,132,4,27,0,8,184.97810218978103,3
0,0,74,144,10,34,0,9,191.1094890510949,3
0,0,32,56,12,26,0,10,146.14598540145985,2
0,0,44,92,6,18,0,9,164.54014598540147,3
0,0,50,108,3,24,0,8,172.71532846715328,3
0,0,68,136,3,13,0,8,187.02189781021897,3
0,0,62,124,7,26,0,10,180.8905109489051,3
0,0,54,116,5,32,0,10,176.80291970802918,3
0,0,78,144,4,25,0,8,191.1094890510949,3
0,0,66,128,7,45,0,9,182.93430656934302,3
0,0,58,120,5,19,0,8,178.84671532846713,3
0,0,94,172,3,20,0,8,211.54554554554556,4
0,0,80,152,3,19,0,8,201.73573573573572,4
0,0,70,136,3,19,0,8,187.02189781021897,3
0,0,58,120,2,12,0,9,178.84671532846713,3
0,0,80,152,4,17,0,9,201.73573573573572,4
0,0,64,128,7,22,0,10,182.93430656934302,3
0,0,58,120,5,22,0,9,178.84671532846713,3
0,0,34,68,5,18,0,9,152.27737226277372,3
0,0,54,116,5,20,0,8,176.80291970802918,3
0,0,126,236,3,16,0,8,242.93693693693692,4
0,0,92,184,4,30,0,9,217.43143143143143,4
0,0,78,148,4,17,0,9,193.15328467153287,3
0,0,32,56,5,23,0,9,146.14598540145985,2
0,0,78,144,13,18,0,10,191.1094890510949,3
0,0,32,56,10,23,0,10,146.14598540145985,2
0,0,68,144,3,17,0,8,191.1094890510949,3
0,0,78,152,4,19,0,8,201.73573573573572,4
0,0,70,140,8,25,0,9,189.0656934306569,3
0,0,56,116,5,28,0,10,176.80291970802918,3
