hum,tem,part_of_day_Afternoon,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport
19.79,22.22,1.0,0.0,0.0,1.0,0.0,5.9341770773323965
26.59,19.91,1.0,0.0,0.0,1.0,0.0,7.060511552870598
26.75,18.58,1.0,0.0,0.0,1.0,0.0,7.172474617171413
25.25,20.37,1.0,0.0,0.0,1.0,0.0,5.106907871071797
17.11,31.31,1.0,0.0,0.0,1.0,0.0,7.690898010098578
30.87,17.41,1.0,0.0,0.0,1.0,0.0,5.912983494166272
23.25,29.63,0.0,1.0,0.0,0.0,1.0,2.4504140856702814
19.91,22.63,1.0,0.0,0.0,1.0,0.0,6.603029838428434
28.62,28.92,1.0,0.0,0.0,1.0,0.0,7.011185330983967
21.54,20.52,1.0,0.0,0.0,1.0,0.0,1.0039456023556708
24.58,29.8,0.0,0.0,1.0,0.0,1.0,4.299311014378476
20.15,30.95,1.0,0.0,0.0,1.0,0.0,8.149870325591843
32.22,19.12,1.0,0.0,0.0,1.0,0.0,8.441388373900812
28.2,26.66,1.0,0.0,0.0,1.0,0.0,2.4479731063093513
26.94,20.38,1.0,0.0,0.0,1.0,0.0,5.67959982285714
19.33,23.44,1.0,0.0,0.0,1.0,0.0,4.042071085592955
28.31,19.51,1.0,0.0,0.0,1.0,0.0,5.51434583486799
16.17,33.58,0.0,1.0,0.0,0.0,1.0,4.299311014378476
9.01,32.01,1.0,0.0,0.0,1.0,0.0,0.6196577169991022
15.49,28.43,0.0,1.0,0.0,0.0,1.0,2.484296912352151
11.22,28.24,1.0,0.0,0.0,1.0,0.0,0.47947917006745017
26.76,19.88,0.0,0.0,1.0,1.0,0.0,4.389444777178927
24.55,31.92,1.0,0.0,0.0,1.0,0.0,6.263138708197698
36.24,22.45,1.0,0.0,0.0,1.0,0.0,8.604765276008116
39.6,25.34,1.0,0.0,0.0,1.0,0.0,8.694400426395942
25.58,18.78,1.0,0.0,0.0,1.0,0.0,1.2262082454252712
11.96,29.04,1.0,0.0,0.0,1.0,0.0,6.559601536470483
16.96,26.72,0.0,1.0,0.0,0.0,1.0,2.489007784908562
26.12,21.45,1.0,0.0,0.0,1.0,0.0,6.528191522173108
11.0,29.79,1.0,0.0,0.0,1.0,0.0,6.553406518364851
28.17,19.68,0.0,0.0,1.0,1.0,0.0,4.408856369186366
19.52,27.64,0.0,1.0,0.0,0.0,1.0,2.4828948896208174
25.14,19.24,1.0,0.0,0.0,1.0,0.0,8.346598423248315
23.54,30.52,1.0,0.0,0.0,1.0,0.0,4.25842578343285
22.14,27.92,1.0,0.0,0.0,1.0,0.0,1.3665530686471425
31.21,24.25,1.0,0.0,0.0,1.0,0.0,8.81041827566496
24.51,23.68,1.0,0.0,0.0,1.0,0.0,5.137717407171312
29.01,28.08,0.0,0.0,1.0,1.0,0.0,4.265788710189831
26.3,29.99,1.0,0.0,0.0,1.0,0.0,5.72146888768934
28.79,33.88,1.0,0.0,0.0,1.0,0.0,5.796865794872983
21.65,30.35,0.0,0.0,1.0,1.0,0.0,4.428014771303181
25.13,25.57,1.0,0.0,0.0,1.0,0.0,8.65228984853155
25.87,26.42,1.0,0.0,0.0,1.0,0.0,1.0592707269990387
26.25,18.64,1.0,0.0,0.0,1.0,0.0,6.538778414720727
27.07,19.85,1.0,0.0,0.0,1.0,0.0,8.432184446031615
19.84,29.34,1.0,0.0,0.0,1.0,0.0,8.350725827690987
18.73,32.47,0.0,0.0,1.0,1.0,0.0,4.247102834864872
17.71,23.84,1.0,0.0,0.0,1.0,0.0,1.7032895232007952
28.82,25.39,1.0,0.0,0.0,1.0,0.0,4.366330923050777
27.99,18.32,1.0,0.0,0.0,1.0,0.0,8.242123285403244
19.55,22.04,1.0,0.0,0.0,1.0,0.0,1.0176245240107409
20.72,27.92,1.0,0.0,0.0,1.0,0.0,8.469091026986643
28.12,28.2,1.0,0.0,0.0,1.0,0.0,6.27038610273532
23.53,29.62,1.0,0.0,0.0,1.0,0.0,6.533088083993757
37.87,22.64,1.0,0.0,0.0,1.0,0.0,8.586210719951168
29.14,20.83,1.0,0.0,0.0,1.0,0.0,6.737339128015257
24.01,27.28,1.0,0.0,0.0,1.0,0.0,6.587718143471933
24.77,28.73,1.0,0.0,0.0,1.0,0.0,2.4482082100182256
18.4,21.95,1.0,0.0,0.0,1.0,0.0,6.699352623845857
28.14,27.58,1.0,0.0,0.0,1.0,0.0,8.570903265670491
14.92,33.55,1.0,0.0,0.0,1.0,0.0,1.1475002420921236
12.9,28.28,1.0,0.0,0.0,1.0,0.0,4.37169083307886
24.45,29.36,0.0,0.0,1.0,0.0,1.0,4.299311014378476
26.07,25.72,1.0,0.0,0.0,1.0,0.0,2.489680177588948
26.77,31.41,0.0,0.0,1.0,1.0,0.0,4.299311014378476
21.52,30.36,1.0,0.0,0.0,1.0,0.0,6.4930929462792335
22.08,30.13,0.0,0.0,1.0,1.0,0.0,4.42716398845785
20.95,32.06,0.0,0.0,1.0,0.0,1.0,4.299311014378476
23.71,20.82,1.0,0.0,0.0,1.0,0.0,7.727256351098024
10.66,32.16,0.0,1.0,0.0,0.0,1.0,2.4796631668058517
24.94,33.71,1.0,0.0,0.0,1.0,0.0,6.260845684428281
31.55,24.91,1.0,0.0,0.0,1.0,0.0,6.541295064802098
23.81,31.19,1.0,0.0,0.0,1.0,0.0,1.5696855563344994
20.36,31.84,0.0,0.0,1.0,1.0,0.0,4.4007643582041265
22.75,26.58,1.0,0.0,0.0,1.0,0.0,8.750545142559796
29.66,26.79,1.0,0.0,0.0,1.0,0.0,8.548171918596493
33.77,23.01,1.0,0.0,0.0,1.0,0.0,8.547804569700133
20.21,30.3,1.0,0.0,0.0,1.0,0.0,9.137078552915646
20.87,20.18,1.0,0.0,0.0,1.0,0.0,1.3013514582076087
22.21,30.18,1.0,0.0,0.0,1.0,0.0,6.608700389000125
25.11,18.4,1.0,0.0,0.0,1.0,0.0,8.570001199102187
21.89,20.95,1.0,0.0,0.0,1.0,0.0,1.4368161636323353
28.66,28.13,1.0,0.0,0.0,1.0,0.0,7.811308125009332
27.76,17.79,1.0,0.0,0.0,1.0,0.0,7.721673934405229
20.18,25.35,0.0,0.0,1.0,1.0,0.0,4.365768407631548
35.04,26.39,1.0,0.0,0.0,1.0,0.0,7.039394099716016
22.98,30.29,0.0,0.0,1.0,1.0,0.0,4.235267134677151
29.71,18.56,0.0,0.0,1.0,1.0,0.0,5.067351170414952
19.48,31.54,1.0,0.0,0.0,1.0,0.0,5.814172617713297
28.15,20.51,0.0,1.0,0.0,0.0,1.0,1.2703387866252553
18.41,25.57,1.0,0.0,0.0,1.0,0.0,9.396209369277626
31.91,17.71,1.0,0.0,0.0,1.0,0.0,6.119821152509626
28.75,26.39,1.0,0.0,0.0,1.0,0.0,8.459746711422536
26.56,19.35,1.0,0.0,0.0,1.0,0.0,6.4694963750318655
22.26,33.08,1.0,0.0,0.0,1.0,0.0,5.734595771140706
13.52,30.45,1.0,0.0,0.0,1.0,0.0,2.4873701188043897
19.38,33.53,1.0,0.0,0.0,1.0,0.0,6.551421019712063
24.25,31.02,1.0,0.0,0.0,1.0,0.0,4.514545400048423
16.22,26.72,1.0,0.0,0.0,1.0,0.0,9.129198950450252
28.79,30.32,1.0,0.0,0.0,1.0,0.0,2.0721965985646253
27.34,18.68,1.0,0.0,0.0,1.0,0.0,8.848654083179293
26.65,19.87,0.0,0.0,1.0,1.0,0.0,4.397158587731994
21.12,29.25,1.0,0.0,0.0,1.0,0.0,6.5782811129066125
27.26,26.73,1.0,0.0,0.0,1.0,0.0,7.980961054986978
21.92,30.47,1.0,0.0,0.0,1.0,0.0,8.56223625224165
23.73,18.6,1.0,0.0,0.0,1.0,0.0,8.582393647697646
27.34,18.61,1.0,0.0,0.0,1.0,0.0,8.478886285175872
18.79,29.12,1.0,0.0,0.0,1.0,0.0,2.5266649696633263
23.31,27.24,1.0,0.0,0.0,1.0,0.0,1.7024466169035557
46.21,33.92,1.0,0.0,0.0,1.0,0.0,7.467167781937928
29.58,17.56,1.0,0.0,0.0,1.0,0.0,8.238514501722538
26.37,26.09,0.0,0.0,1.0,1.0,0.0,5.231552085564159
18.71,31.95,1.0,0.0,0.0,1.0,0.0,1.4694311751290468
29.36,17.84,1.0,0.0,0.0,1.0,0.0,7.161704435761759
22.3,30.79,0.0,0.0,1.0,1.0,0.0,4.4007643582041265
32.14,25.4,1.0,0.0,0.0,1.0,0.0,4.28771536809394
24.14,22.34,1.0,0.0,0.0,1.0,0.0,6.59276750439309
30.41,25.98,1.0,0.0,0.0,1.0,0.0,6.252418474365357
22.62,19.87,1.0,0.0,0.0,1.0,0.0,7.6620255766645275
22.06,30.92,0.0,0.0,1.0,1.0,0.0,4.299311014378476
21.54,30.24,1.0,0.0,0.0,1.0,0.0,8.41849788078801
18.83,21.28,1.0,0.0,0.0,1.0,0.0,1.3102541977830904
15.0,25.25,1.0,0.0,0.0,1.0,0.0,9.118154728136304
20.15,28.39,1.0,0.0,0.0,1.0,0.0,4.299311014378476
29.74,25.1,1.0,0.0,0.0,1.0,0.0,6.252418474365357
11.43,32.83,0.0,1.0,0.0,0.0,1.0,2.4967536203990814
17.78,34.14,1.0,0.0,0.0,1.0,0.0,4.28771536809394
29.65,17.81,1.0,0.0,0.0,1.0,0.0,8.80797387938127
23.25,27.73,1.0,0.0,0.0,1.0,0.0,6.356793148814693
25.89,31.58,1.0,0.0,0.0,1.0,0.0,7.819652633346324
21.39,30.17,1.0,0.0,0.0,1.0,0.0,8.168957645504703
19.72,31.44,1.0,0.0,0.0,1.0,0.0,7.763267397605873
22.43,28.8,0.0,0.0,1.0,1.0,0.0,4.500991382395571
26.3,19.35,1.0,0.0,0.0,1.0,0.0,6.558004866856272
29.85,18.48,1.0,0.0,0.0,1.0,0.0,6.364796647277086
24.94,26.96,1.0,0.0,0.0,1.0,0.0,1.3013514582076087
25.55,25.29,1.0,0.0,0.0,1.0,0.0,4.458982055737485
22.39,27.01,1.0,0.0,0.0,1.0,0.0,4.299311014378476
52.34,15.17,0.0,0.0,1.0,0.0,1.0,2.4352485138909366
33.9,16.51,1.0,0.0,0.0,1.0,0.0,6.623659789626758
25.47,27.83,0.0,1.0,0.0,0.0,1.0,2.477076296380991
34.28,29.11,1.0,0.0,0.0,1.0,0.0,8.847206690458657
23.37,19.84,1.0,0.0,0.0,1.0,0.0,8.138058191981528
27.0,25.54,1.0,0.0,0.0,1.0,0.0,1.108217297208049
14.77,25.65,1.0,0.0,0.0,1.0,0.0,1.325530888295317
38.53,18.32,1.0,0.0,0.0,1.0,0.0,8.687713953684938
25.86,30.6,1.0,0.0,0.0,1.0,0.0,8.711886285007182
22.2,20.11,1.0,0.0,0.0,1.0,0.0,4.3802507811269065
24.39,26.79,1.0,0.0,0.0,1.0,0.0,1.3665530686471425
17.04,35.2,1.0,0.0,0.0,1.0,0.0,6.445760958182689
16.86,29.0,0.0,1.0,0.0,0.0,1.0,2.493984920817311
38.23,23.05,0.0,0.0,1.0,0.0,1.0,4.265788710189831
16.93,26.91,0.0,1.0,0.0,0.0,1.0,2.496017205383579
24.16,27.08,1.0,0.0,0.0,1.0,0.0,1.7024466169035557
22.15,20.78,1.0,0.0,0.0,1.0,0.0,6.784048942747681
27.19,25.63,1.0,0.0,0.0,1.0,0.0,8.656991792342593
19.41,24.1,1.0,0.0,0.0,1.0,0.0,6.556660233093254
26.18,19.76,0.0,0.0,1.0,1.0,0.0,4.430087714970635
27.24,19.37,0.0,0.0,1.0,1.0,0.0,4.684868441565251
38.83,26.0,1.0,0.0,0.0,1.0,0.0,8.482532950894258
16.67,23.63,1.0,0.0,0.0,1.0,0.0,1.4441250434515547
19.76,23.7,1.0,0.0,0.0,1.0,0.0,1.7032895232007952
25.09,28.04,1.0,0.0,0.0,1.0,0.0,6.470064944551712
24.69,27.33,1.0,0.0,0.0,1.0,0.0,8.883966341259004
24.8,28.83,0.0,0.0,1.0,1.0,0.0,5.741372316448428
13.02,32.79,0.0,1.0,0.0,0.0,1.0,2.4967536203990814
33.12,19.9,1.0,0.0,0.0,1.0,0.0,4.380814955502419
34.13,16.38,1.0,0.0,0.0,1.0,0.0,5.957112389491585
22.73,35.19,1.0,0.0,0.0,1.0,0.0,4.220924424389232
31.07,25.85,1.0,0.0,0.0,1.0,0.0,4.28771536809394
20.3,29.97,1.0,0.0,0.0,1.0,0.0,9.28425488151069
22.09,21.78,1.0,0.0,0.0,1.0,0.0,3.952826154654658
31.98,24.72,1.0,0.0,0.0,1.0,0.0,6.526871672219668
24.28,28.79,1.0,0.0,0.0,1.0,0.0,0.7682687367442962
22.62,30.98,1.0,0.0,0.0,1.0,0.0,4.28771536809394
22.04,26.24,1.0,0.0,0.0,1.0,0.0,4.379410062674985
22.22,28.55,1.0,0.0,0.0,1.0,0.0,6.7309851043636755
22.61,22.58,0.0,0.0,1.0,1.0,0.0,4.43871512269245
21.43,35.15,1.0,0.0,0.0,1.0,0.0,4.681648222623198
24.8,33.52,1.0,0.0,0.0,1.0,0.0,6.52131940483833
23.07,28.62,1.0,0.0,0.0,1.0,0.0,4.249780239569676
29.97,30.04,1.0,0.0,0.0,1.0,0.0,6.549634953392846
23.31,29.49,1.0,0.0,0.0,1.0,0.0,6.749020503384837
20.62,21.69,1.0,0.0,0.0,1.0,0.0,9.077542251363438
30.26,24.67,0.0,0.0,1.0,1.0,0.0,5.9637512665116885
37.24,15.61,1.0,0.0,0.0,1.0,0.0,7.857861843443792
27.07,32.75,1.0,0.0,0.0,1.0,0.0,6.365429015790793
29.62,27.86,1.0,0.0,0.0,1.0,0.0,4.244167506693469
16.74,32.93,1.0,0.0,0.0,1.0,0.0,7.739449153722397
23.68,32.25,1.0,0.0,0.0,1.0,0.0,8.312379300104837
27.83,19.07,1.0,0.0,0.0,1.0,0.0,4.117848565043867
27.22,31.02,0.0,0.0,1.0,1.0,0.0,4.299311014378476
28.46,19.8,1.0,0.0,0.0,1.0,0.0,6.601544065809556
23.62,26.24,1.0,0.0,0.0,1.0,0.0,6.5845491392063
20.9,24.74,1.0,0.0,0.0,1.0,0.0,9.410396137911034
29.96,25.02,1.0,0.0,0.0,1.0,0.0,8.897215073032136
19.24,32.63,0.0,1.0,0.0,0.0,1.0,4.299311014378476
27.37,32.91,1.0,0.0,0.0,1.0,0.0,2.0098627986770023
25.6,28.94,1.0,0.0,0.0,1.0,0.0,2.4762854814241204
21.11,21.28,1.0,0.0,0.0,1.0,0.0,4.330822036740333
25.88,28.98,0.0,0.0,1.0,1.0,0.0,4.299311014378476
24.57,34.39,1.0,0.0,0.0,1.0,0.0,6.409845931939822
26.67,19.35,1.0,0.0,0.0,1.0,0.0,8.256506007587658
22.35,28.54,1.0,0.0,0.0,1.0,0.0,6.738673920833417
27.46,26.42,1.0,0.0,0.0,1.0,0.0,2.4479731063093513
29.32,25.5,1.0,0.0,0.0,1.0,0.0,8.572712399475451
21.6,29.93,1.0,0.0,0.0,1.0,0.0,6.580694463319182
38.18,26.25,1.0,0.0,0.0,1.0,0.0,8.490098113186697
32.27,17.51,1.0,0.0,0.0,1.0,0.0,6.273945002162824
21.27,33.81,1.0,0.0,0.0,1.0,0.0,4.3417195705193965
27.08,32.8,1.0,0.0,0.0,1.0,0.0,6.260845684428281
21.23,31.49,0.0,0.0,1.0,1.0,0.0,4.390157056126283
28.23,34.12,1.0,0.0,0.0,1.0,0.0,6.518245888883856
16.07,34.49,1.0,0.0,0.0,1.0,0.0,7.929245550209896
23.12,29.13,0.0,0.0,1.0,1.0,0.0,4.2525095893786515
20.84,21.08,1.0,0.0,0.0,1.0,0.0,0.8646217776785602
20.15,22.24,1.0,0.0,0.0,1.0,0.0,1.7032895232007952
28.6,25.82,0.0,0.0,1.0,0.0,1.0,4.2060436499403355
19.9,31.81,1.0,0.0,0.0,1.0,0.0,7.753671120055269
22.23,29.87,1.0,0.0,0.0,1.0,0.0,2.4551329341770964
15.43,31.59,0.0,0.0,1.0,1.0,0.0,4.273432535855599
25.67,28.55,1.0,0.0,0.0,1.0,0.0,2.437765286121071
23.08,23.6,0.0,0.0,1.0,1.0,0.0,4.248638801248515
26.55,27.13,1.0,0.0,0.0,1.0,0.0,8.356302623961227
24.08,30.02,1.0,0.0,0.0,1.0,0.0,5.63440389626088
26.14,28.73,0.0,0.0,1.0,1.0,0.0,4.299311014378476
14.93,26.83,1.0,0.0,0.0,1.0,0.0,6.607279051716044
32.17,24.33,1.0,0.0,0.0,1.0,0.0,4.249076633786182
23.94,28.71,1.0,0.0,0.0,1.0,0.0,8.13940473561435
40.32,25.32,1.0,0.0,0.0,1.0,0.0,8.300077811911152
24.24,30.03,0.0,0.0,1.0,0.0,1.0,4.299311014378476
18.34,27.55,0.0,1.0,0.0,0.0,1.0,2.4828948896208174
21.26,25.18,1.0,0.0,0.0,1.0,0.0,6.645672953598572
23.93,26.9,1.0,0.0,0.0,1.0,0.0,0.9573427301003167
24.4,26.52,1.0,0.0,0.0,1.0,0.0,1.7024466169035557
21.55,21.54,1.0,0.0,0.0,1.0,0.0,8.217840041987156
22.75,29.62,1.0,0.0,0.0,1.0,0.0,4.980678033594213
23.25,28.58,0.0,0.0,1.0,1.0,0.0,4.360297263304077
16.92,30.33,0.0,0.0,1.0,1.0,0.0,4.236347419381962
19.23,23.48,1.0,0.0,0.0,1.0,0.0,8.341987052291799
32.19,17.02,0.0,0.0,1.0,1.0,0.0,5.2882360802636645
39.4,21.01,1.0,0.0,0.0,1.0,0.0,8.617271712664287
27.41,27.85,0.0,0.0,1.0,1.0,0.0,4.193948519930213
22.3,20.49,1.0,0.0,0.0,1.0,0.0,4.646803071307311
22.26,30.61,1.0,0.0,0.0,1.0,0.0,5.898415778833264
36.37,27.99,1.0,0.0,0.0,1.0,0.0,8.625734049154547
24.75,26.57,1.0,0.0,0.0,1.0,0.0,6.282774730699714
34.2,28.58,1.0,0.0,0.0,1.0,0.0,7.241155323982755
18.47,24.06,1.0,0.0,0.0,1.0,0.0,1.3665530686471425
24.53,28.51,1.0,0.0,0.0,1.0,0.0,4.433883707830631
22.36,28.16,1.0,0.0,0.0,1.0,0.0,6.579345802398442
26.63,25.55,0.0,0.0,1.0,1.0,0.0,5.092222152791469
29.63,19.77,1.0,0.0,0.0,1.0,0.0,6.175269181672418
17.26,23.4,1.0,0.0,0.0,1.0,0.0,1.330824503380815
26.99,32.8,1.0,0.0,0.0,1.0,0.0,6.52131940483833
26.69,29.0,1.0,0.0,0.0,1.0,0.0,8.470307084076905
27.79,17.81,1.0,0.0,0.0,1.0,0.0,8.774462085470617
22.23,20.65,1.0,0.0,0.0,1.0,0.0,1.2482077361994188
30.95,26.31,1.0,0.0,0.0,1.0,0.0,6.27159429238023
23.34,19.8,1.0,0.0,0.0,1.0,0.0,8.471287396676852
27.45,31.52,1.0,0.0,0.0,1.0,0.0,5.9436897916883265
11.93,27.9,1.0,0.0,0.0,1.0,0.0,9.124893535532165
26.06,29.72,1.0,0.0,0.0,1.0,0.0,5.522276788009226
23.5,27.82,1.0,0.0,0.0,1.0,0.0,5.950664606098128
31.3,19.41,0.0,0.0,1.0,1.0,0.0,5.172207176664118
30.55,34.26,1.0,0.0,0.0,1.0,0.0,6.518245888883856
18.97,22.81,1.0,0.0,0.0,1.0,0.0,0.9413516688994779
25.24,27.42,1.0,0.0,0.0,1.0,0.0,4.418204912692571
34.24,18.39,1.0,0.0,0.0,1.0,0.0,5.816745620286123
29.46,25.09,1.0,0.0,0.0,1.0,0.0,6.522951354357836
38.25,15.88,1.0,0.0,0.0,1.0,0.0,8.030549741268421
26.39,27.08,0.0,0.0,1.0,0.0,1.0,4.2060436499403355
26.46,17.9,1.0,0.0,0.0,1.0,0.0,8.705223425573276
22.77,23.2,1.0,0.0,0.0,1.0,0.0,11.939164044189091
16.06,28.38,1.0,0.0,0.0,1.0,0.0,2.487273120558031
23.21,19.93,1.0,0.0,0.0,1.0,0.0,4.401264292062347
30.87,26.31,0.0,0.0,1.0,1.0,0.0,4.28771536809394
22.91,27.12,1.0,0.0,0.0,1.0,0.0,3.0432819902412884
26.21,31.19,1.0,0.0,0.0,1.0,0.0,5.3065219246541835
21.03,30.65,1.0,0.0,0.0,1.0,0.0,4.980682892020249
18.02,26.29,1.0,0.0,0.0,1.0,0.0,2.4830242554308875
19.96,28.32,1.0,0.0,0.0,1.0,0.0,4.317717596851583
23.1,29.27,1.0,0.0,0.0,1.0,0.0,2.437580381681337
22.42,30.39,0.0,0.0,1.0,1.0,0.0,4.381301277634962
23.58,29.39,1.0,0.0,0.0,1.0,0.0,4.251218084609729
27.11,18.55,1.0,0.0,0.0,1.0,0.0,8.619881611247086
29.87,26.76,1.0,0.0,0.0,1.0,0.0,2.4479731063093513
23.63,31.88,1.0,0.0,0.0,1.0,0.0,6.264825095847579
24.89,29.19,1.0,0.0,0.0,1.0,0.0,5.677183397208406
13.05,28.52,0.0,1.0,0.0,0.0,1.0,2.4759324394228175
30.44,17.59,1.0,0.0,0.0,1.0,0.0,7.086456472131177
29.08,18.0,1.0,0.0,0.0,1.0,0.0,8.710272065063263
20.5,22.41,1.0,0.0,0.0,1.0,0.0,3.9794078196987575
25.04,18.81,1.0,0.0,0.0,1.0,0.0,8.703549311759788
28.35,18.62,0.0,0.0,1.0,1.0,0.0,4.424562608976522
33.08,17.13,1.0,0.0,0.0,1.0,0.0,8.366172191839818
27.77,30.95,1.0,0.0,0.0,1.0,0.0,4.300105722897247
24.6,22.93,0.0,0.0,1.0,1.0,0.0,4.701300483787017
21.03,30.52,1.0,0.0,0.0,1.0,0.0,2.4764592140136967
46.41,34.43,1.0,0.0,0.0,1.0,0.0,6.124952638672744
25.0,28.08,1.0,0.0,0.0,1.0,0.0,8.322725324206791
26.17,25.92,1.0,0.0,0.0,1.0,0.0,0.9549451214631507
28.85,24.18,0.0,0.0,1.0,1.0,0.0,5.135803131791439
27.16,26.57,1.0,0.0,0.0,1.0,0.0,6.560342154787655
21.97,36.8,1.0,0.0,0.0,1.0,0.0,6.710446581546701
21.17,31.34,0.0,0.0,1.0,0.0,1.0,4.299311014378476
20.42,28.93,1.0,0.0,0.0,1.0,0.0,6.666902747889436
30.22,33.79,1.0,0.0,0.0,1.0,0.0,4.817374480779288
31.91,24.4,1.0,0.0,0.0,1.0,0.0,8.842897895520489
29.6,25.02,1.0,0.0,0.0,1.0,0.0,4.28771536809394
28.46,19.31,1.0,0.0,0.0,1.0,0.0,8.70632842468188
17.05,35.45,1.0,0.0,0.0,1.0,0.0,4.231258683636566
17.17,28.28,0.0,0.0,1.0,1.0,0.0,4.28957572530282
15.95,27.21,1.0,0.0,0.0,1.0,0.0,4.361108995311574
21.2,20.38,1.0,0.0,0.0,1.0,0.0,0.9700449888558156
27.19,31.08,1.0,0.0,0.0,1.0,0.0,4.300105722897247
7.43,32.96,1.0,0.0,0.0,1.0,0.0,0.6104578933352918
14.62,26.81,0.0,1.0,0.0,0.0,1.0,2.4889155508028304
28.84,28.24,0.0,0.0,1.0,1.0,0.0,4.265788710189831
19.49,30.3,1.0,0.0,0.0,1.0,0.0,6.6042087257585935
27.65,28.34,1.0,0.0,0.0,1.0,0.0,6.8013922482159925
22.39,29.78,1.0,0.0,0.0,1.0,0.0,8.796100580835212
20.53,29.5,1.0,0.0,0.0,1.0,0.0,1.7024466169035557
27.64,26.7,1.0,0.0,0.0,1.0,0.0,8.459746711422536
26.37,26.96,1.0,0.0,0.0,1.0,0.0,1.3013514582076087
42.79,24.72,1.0,0.0,0.0,1.0,0.0,8.709626863255494
12.51,28.3,0.0,1.0,0.0,0.0,1.0,2.5052080223750766
35.53,27.0,1.0,0.0,0.0,1.0,0.0,7.07943885798835
22.99,21.98,1.0,0.0,0.0,1.0,0.0,9.356798876178988
23.7,34.53,1.0,0.0,0.0,1.0,0.0,6.409845931939822
22.75,24.15,1.0,0.0,0.0,1.0,0.0,9.07437655216588
15.83,26.1,1.0,0.0,0.0,1.0,0.0,9.127064831164638
33.87,14.93,1.0,0.0,0.0,1.0,0.0,8.791871753466769
21.67,22.51,1.0,0.0,0.0,1.0,0.0,6.097502116006901
11.53,30.82,1.0,0.0,0.0,1.0,0.0,2.5035153523490816
20.16,27.01,1.0,0.0,0.0,1.0,0.0,4.26918498022832
23.2,22.26,1.0,0.0,0.0,1.0,0.0,7.694795511698845
24.43,19.59,0.0,1.0,0.0,0.0,1.0,0.8544368123492884
25.36,32.32,1.0,0.0,0.0,1.0,0.0,6.56450789153818
28.58,24.83,1.0,0.0,0.0,1.0,0.0,1.3665530686471425
22.38,29.61,1.0,0.0,0.0,1.0,0.0,6.792224197420779
19.41,32.09,1.0,0.0,0.0,1.0,0.0,8.465372566687908
20.29,22.29,1.0,0.0,0.0,1.0,0.0,8.824932139460234
16.24,26.13,1.0,0.0,0.0,1.0,0.0,4.0435706353934675
11.75,31.06,1.0,0.0,0.0,1.0,0.0,9.39296686120297
17.28,28.1,0.0,0.0,1.0,1.0,0.0,4.282118829333696
19.71,29.69,1.0,0.0,0.0,1.0,0.0,6.672032931867044
15.16,28.82,0.0,1.0,0.0,0.0,1.0,2.4777659152943277
23.2,29.13,0.0,1.0,0.0,0.0,1.0,2.493664583496702
35.29,29.84,1.0,0.0,0.0,1.0,0.0,6.412230420740351
17.56,24.26,1.0,0.0,0.0,1.0,0.0,8.117926272483137
24.91,26.66,1.0,0.0,0.0,1.0,0.0,4.277310888567209
19.9,31.37,0.0,1.0,0.0,0.0,1.0,2.4465035855923394
20.98,21.84,1.0,0.0,0.0,1.0,0.0,5.9100868456913425
25.41,32.61,0.0,0.0,1.0,1.0,0.0,4.299311014378476
28.65,27.71,1.0,0.0,0.0,1.0,0.0,6.264026052895261
25.8,26.93,1.0,0.0,0.0,1.0,0.0,4.28771536809394
21.79,30.12,0.0,0.0,1.0,1.0,0.0,4.430337136542927
14.4,27.33,0.0,1.0,0.0,0.0,1.0,2.494790421155202
23.04,30.0,0.0,1.0,0.0,0.0,1.0,2.4709502803082173
27.59,31.26,1.0,0.0,0.0,1.0,0.0,6.411791219238184
17.51,24.1,1.0,0.0,0.0,1.0,0.0,1.2482077361994188
21.09,29.91,1.0,0.0,0.0,1.0,0.0,4.119891923004261
29.16,18.57,1.0,0.0,0.0,1.0,0.0,6.438121883030612
31.34,27.42,1.0,0.0,0.0,1.0,0.0,7.158315998586691
16.14,28.0,1.0,0.0,0.0,1.0,0.0,4.228915517205594
20.17,22.01,1.0,0.0,0.0,1.0,0.0,8.60535286626729
21.5,34.81,1.0,0.0,0.0,1.0,0.0,3.947739491481124
27.23,26.84,1.0,0.0,0.0,1.0,0.0,6.544661577916248
25.8,19.26,1.0,0.0,0.0,1.0,0.0,6.547783120024004
27.05,18.02,1.0,0.0,0.0,1.0,0.0,8.207625292963947
23.64,30.59,1.0,0.0,0.0,1.0,0.0,5.522276788009226
28.16,26.88,1.0,0.0,0.0,1.0,0.0,2.4479731063093513
31.45,24.54,1.0,0.0,0.0,1.0,0.0,6.79790902191035
27.03,24.66,1.0,0.0,0.0,1.0,0.0,9.896323205185846
22.09,29.34,1.0,0.0,0.0,1.0,0.0,8.145051174113231
24.27,30.1,1.0,0.0,0.0,1.0,0.0,2.439796282498486
42.42,25.03,1.0,0.0,0.0,1.0,0.0,8.803599300061284
25.71,19.54,1.0,0.0,0.0,1.0,0.0,6.438121883030612
23.18,34.23,1.0,0.0,0.0,1.0,0.0,4.251753312824076
31.38,17.49,0.0,0.0,1.0,1.0,0.0,5.469006401269773
32.5,17.73,1.0,0.0,0.0,1.0,0.0,6.275066589839928
28.85,18.81,1.0,0.0,0.0,1.0,0.0,7.093510486973756
27.47,25.37,1.0,0.0,0.0,1.0,0.0,1.0185973013693366
