timestamp,hum,tem,part_of_day_Afternoon,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport
2018-03-10 14:55:00,23.97,17.92,1.0,0.0,0.0,1.0,0.0,1.973428423228714
2018-03-10 14:55:36,18.4,21.95,1.0,0.0,0.0,1.0,0.0,6.699352623845857
2018-03-10 14:56:23,24.25,19.96,1.0,0.0,0.0,1.0,0.0,8.784877734456806
2018-03-10 14:56:39,17.13,23.77,1.0,0.0,0.0,1.0,0.0,4.0077983691782695
2018-03-10 14:57:09,23.05,20.23,1.0,0.0,0.0,1.0,0.0,6.790765219946474
2018-03-10 14:57:39,17.94,23.84,1.0,0.0,0.0,1.0,0.0,4.06204883842616
2018-03-10 14:58:16,20.87,20.18,1.0,0.0,0.0,1.0,0.0,1.3013514582076087
2018-03-10 14:58:46,22.15,20.78,1.0,0.0,0.0,1.0,0.0,6.784048942747681
2018-03-10 14:59:07,29.45,18.48,1.0,0.0,0.0,1.0,0.0,9.679587511730144
2018-03-10 14:59:58,22.36,19.6,1.0,0.0,0.0,1.0,0.0,4.119288580077649
2018-03-10 15:00:29,25.07,19.13,1.0,0.0,0.0,1.0,0.0,1.349698942742171
2018-03-10 15:00:46,24.69,20.45,1.0,0.0,0.0,1.0,0.0,6.813316225531591
2018-03-10 15:01:02,25.49,18.44,1.0,0.0,0.0,1.0,0.0,1.3048014752677985
2018-03-10 15:01:59,21.69,21.7,1.0,0.0,0.0,1.0,0.0,4.268836895967266
2018-03-10 15:02:21,18.91,24.55,1.0,0.0,0.0,1.0,0.0,6.783194398960574
2018-03-10 15:02:30,21.06,21.92,1.0,0.0,0.0,1.0,0.0,6.780028148305586
2018-03-10 15:03:13,21.7,24.05,1.0,0.0,0.0,1.0,0.0,4.251821613991332
2018-03-10 15:03:41,22.63,19.47,1.0,0.0,0.0,1.0,0.0,1.311578665701103
2018-03-10 15:04:03,18.83,21.28,1.0,0.0,0.0,1.0,0.0,1.3102541977830904
2018-03-10 15:04:44,34.73,18.75,1.0,0.0,0.0,1.0,0.0,8.572712399475451
2018-03-10 15:05:23,25.29,19.53,1.0,0.0,0.0,1.0,0.0,9.855769279712405
2018-03-10 15:05:42,25.27,20.2,1.0,0.0,0.0,1.0,0.0,8.546372068644867
2018-03-10 15:06:10,19.28,22.29,1.0,0.0,0.0,1.0,0.0,4.241768577363101
2018-03-10 15:06:55,20.21,21.15,1.0,0.0,0.0,1.0,0.0,4.28938678852162
2018-03-10 15:07:18,21.58,22.39,1.0,0.0,0.0,1.0,0.0,9.807249877579482
2018-03-10 15:07:55,20.28,23.98,1.0,0.0,0.0,1.0,0.0,6.7791794986912715
2018-03-10 15:08:13,20.48,21.68,1.0,0.0,0.0,1.0,0.0,8.80521319766263
2018-03-10 15:08:40,17.29,25.54,1.0,0.0,0.0,1.0,0.0,4.29728289847146
2018-03-10 15:09:28,22.14,19.58,1.0,0.0,0.0,1.0,0.0,4.223187447275408
2018-03-10 15:09:51,17.56,24.26,1.0,0.0,0.0,1.0,0.0,8.117926272483137
2018-03-10 15:10:22,19.14,24.8,1.0,0.0,0.0,1.0,0.0,4.24128362766318
2018-03-10 15:10:43,20.98,26.39,1.0,0.0,0.0,1.0,0.0,6.789895139237745
2018-03-10 15:11:05,21.82,19.14,1.0,0.0,0.0,1.0,0.0,4.242253207903859
2018-03-10 15:11:39,21.69,20.85,1.0,0.0,0.0,1.0,0.0,8.757684962912512
2018-03-10 15:12:13,20.93,26.91,1.0,0.0,0.0,1.0,0.0,6.7975134018787084
2018-03-10 15:12:58,19.23,23.07,1.0,0.0,0.0,1.0,0.0,9.815966751368087
2018-03-10 15:13:12,40.34,19.19,1.0,0.0,0.0,1.0,0.0,4.281800489251991
2018-03-10 15:13:44,35.77,19.51,1.0,0.0,0.0,1.0,0.0,4.272612306614106
2018-03-10 15:14:22,35.51,19.92,1.0,0.0,0.0,1.0,0.0,4.216399277009299
2018-03-10 15:14:41,22.03,22.86,1.0,0.0,0.0,1.0,0.0,9.852306002139606
2018-03-10 15:15:01,22.99,21.98,1.0,0.0,0.0,1.0,0.0,9.356798876178988
2018-03-10 15:15:59,23.01,22.98,1.0,0.0,0.0,1.0,0.0,9.837036567295986
2018-03-10 15:16:02,29.26,17.22,1.0,0.0,0.0,1.0,0.0,8.92629780731391
2018-03-10 15:16:59,30.08,17.14,1.0,0.0,0.0,1.0,0.0,8.916103137426763
2018-03-10 15:17:07,20.18,24.68,1.0,0.0,0.0,1.0,0.0,6.756557020288236
2018-03-10 15:17:57,21.55,20.97,1.0,0.0,0.0,1.0,0.0,1.4441250434515547
2018-03-10 15:18:11,19.45,24.44,1.0,0.0,0.0,1.0,0.0,6.7783529841797145
2018-03-10 15:18:54,23.64,20.69,1.0,0.0,0.0,1.0,0.0,8.859861828197603
2018-03-10 15:19:02,26.8,18.67,1.0,0.0,0.0,1.0,0.0,8.885216378603868
2018-03-10 15:19:46,20.69,21.86,1.0,0.0,0.0,1.0,0.0,1.4441250434515547
2018-03-10 15:20:27,12.59,30.4,1.0,0.0,0.0,1.0,0.0,9.343751676048726
2018-03-10 15:20:31,20.2,22.19,1.0,0.0,0.0,1.0,0.0,1.349698942742171
2018-03-10 15:21:21,17.74,25.73,1.0,0.0,0.0,1.0,0.0,9.391778753432044
2018-03-10 15:21:46,11.75,31.06,1.0,0.0,0.0,1.0,0.0,9.39296686120297
2018-03-10 15:22:08,14.77,25.65,1.0,0.0,0.0,1.0,0.0,1.325530888295317
2018-03-10 15:22:32,20.9,24.74,1.0,0.0,0.0,1.0,0.0,9.410396137911034
2018-03-10 15:23:07,18.41,25.57,1.0,0.0,0.0,1.0,0.0,9.396209369277626
2018-03-10 15:23:56,15.7,24.52,1.0,0.0,0.0,1.0,0.0,1.4441250434515547
2018-03-10 15:24:11,14.54,26.75,1.0,0.0,0.0,1.0,0.0,6.790680632829777
2018-03-10 15:24:55,16.25,25.72,1.0,0.0,0.0,1.0,0.0,2.4931364415905515
2018-03-10 15:25:10,19.31,21.26,1.0,0.0,0.0,1.0,0.0,1.4441250434515547
2018-03-10 15:25:33,17.64,25.89,1.0,0.0,0.0,1.0,0.0,9.417302252717663
2018-03-10 15:26:27,13.95,29.22,1.0,0.0,0.0,1.0,0.0,9.42014741732613
2018-03-10 15:26:44,18.09,25.66,1.0,0.0,0.0,1.0,0.0,9.41351668508946
2018-03-10 15:27:23,17.9,26.12,1.0,0.0,0.0,1.0,0.0,2.484473039224269
2018-03-10 15:27:36,17.52,25.16,1.0,0.0,0.0,1.0,0.0,9.394246495846017
2018-03-10 15:28:07,17.82,26.42,1.0,0.0,0.0,1.0,0.0,2.484473039224269
2018-03-10 15:28:50,18.02,26.29,1.0,0.0,0.0,1.0,0.0,2.4830242554308875
2018-03-10 15:29:29,16.03,26.9,1.0,0.0,0.0,1.0,0.0,2.474952095330321
2018-03-10 15:29:55,18.94,23.1,1.0,0.0,0.0,1.0,0.0,9.141317695407505
2018-03-10 15:30:04,17.26,23.4,1.0,0.0,0.0,1.0,0.0,1.330824503380815
2018-03-10 15:30:34,19.91,22.63,1.0,0.0,0.0,1.0,0.0,6.603029838428434
2018-03-10 15:31:10,16.22,26.72,1.0,0.0,0.0,1.0,0.0,9.129198950450252
2018-03-10 15:31:59,16.67,23.63,1.0,0.0,0.0,1.0,0.0,1.4441250434515547
2018-03-10 15:32:19,17.65,23.02,1.0,0.0,0.0,1.0,0.0,1.4441250434515547
2018-03-10 15:32:56,17.91,23.59,1.0,0.0,0.0,1.0,0.0,6.60707014191675
2018-03-10 15:33:20,24.35,28.4,1.0,0.0,0.0,1.0,0.0,2.480199675780994
2018-03-10 15:33:44,15.83,26.1,1.0,0.0,0.0,1.0,0.0,9.127064831164638
2018-03-10 15:34:22,21.29,28.53,1.0,0.0,0.0,1.0,0.0,2.4439013698932412
2018-03-10 15:34:34,18.49,21.92,1.0,0.0,0.0,1.0,0.0,1.306086163493176
2018-03-10 15:35:24,17.95,30.74,1.0,0.0,0.0,1.0,0.0,2.437915975437635
2018-03-10 15:35:54,17.98,22.5,1.0,0.0,0.0,1.0,0.0,1.349698942742171
2018-03-10 15:36:24,26.35,29.22,1.0,0.0,0.0,1.0,0.0,2.0762613257701727
2018-03-10 15:36:37,25.14,29.33,1.0,0.0,0.0,1.0,0.0,2.0762613257701727
2018-03-10 15:37:22,22.75,24.15,1.0,0.0,0.0,1.0,0.0,9.07437655216588
2018-03-10 15:37:56,18.32,27.53,1.0,0.0,0.0,1.0,0.0,9.039316948910402
2018-03-10 15:38:02,17.34,23.76,1.0,0.0,0.0,1.0,0.0,6.560644566537243
2018-03-10 15:38:59,24.57,24.65,1.0,0.0,0.0,1.0,0.0,8.892645231262897
2018-03-10 15:39:17,24.69,27.33,1.0,0.0,0.0,1.0,0.0,8.883966341259004
2018-03-10 15:39:41,17.27,23.34,1.0,0.0,0.0,1.0,0.0,1.0245442805077882
2018-03-10 15:40:10,21.8,20.75,1.0,0.0,0.0,1.0,0.0,0.8706892976133438
2018-03-10 15:40:49,22.75,28.46,1.0,0.0,0.0,1.0,0.0,8.344943448223711
2018-03-10 15:41:21,22.02,20.35,1.0,0.0,0.0,1.0,0.0,1.0461736007681035
2018-03-10 15:41:43,21.29,20.43,1.0,0.0,0.0,1.0,0.0,1.034455560033184
2018-03-10 15:42:09,12.15,29.05,1.0,0.0,0.0,1.0,0.0,2.4459361613109154
2018-03-10 15:42:59,29.17,25.92,1.0,0.0,0.0,1.0,0.0,5.782283656436032
2018-03-10 15:43:00,21.53,20.53,1.0,0.0,0.0,1.0,0.0,1.0134247195338695
2018-03-10 15:43:31,21.54,20.52,1.0,0.0,0.0,1.0,0.0,1.0039456023556708
2018-03-10 15:44:20,23.68,19.55,1.0,0.0,0.0,1.0,0.0,0.979426686775127
2018-03-10 15:44:43,16.06,28.38,1.0,0.0,0.0,1.0,0.0,2.487273120558031
2018-03-10 15:45:01,22.55,20.13,1.0,0.0,0.0,1.0,0.0,0.9316159808879092
2018-03-10 15:45:33,21.38,20.2,1.0,0.0,0.0,1.0,0.0,0.9316159808879092
2018-03-10 15:46:03,23.15,19.21,1.0,0.0,0.0,1.0,0.0,0.904807262966746
2018-03-10 15:46:34,20.55,20.72,1.0,0.0,0.0,1.0,0.0,0.8816190782095987
2018-03-10 15:47:25,20.97,20.43,1.0,0.0,0.0,1.0,0.0,0.8653996518405417
2018-03-10 15:47:46,23.23,19.22,1.0,0.0,0.0,1.0,0.0,0.8751998512169088
2018-03-10 15:48:29,21.84,20.28,1.0,0.0,0.0,1.0,0.0,0.8955555156485658
2018-03-10 15:48:58,22.64,20.6,1.0,0.0,0.0,1.0,0.0,0.8910513500533466
2018-03-10 15:49:01,22.22,20.27,1.0,0.0,0.0,1.0,0.0,0.8999664124037728
2018-03-10 15:49:40,24.5,18.91,1.0,0.0,0.0,1.0,0.0,0.8945302701511401
2018-03-10 15:50:02,21.02,20.62,1.0,0.0,0.0,1.0,0.0,0.9041998598435321
2018-03-10 15:50:52,26.0,28.01,1.0,0.0,0.0,1.0,0.0,2.480654442336141
2018-03-10 15:51:24,25.64,28.2,1.0,0.0,0.0,1.0,0.0,2.480654442336141
2018-03-10 15:51:55,24.59,18.12,1.0,0.0,0.0,1.0,0.0,0.9348984758774548
2018-03-10 15:52:15,24.89,18.12,1.0,0.0,0.0,1.0,0.0,0.9463120759908671
2018-03-10 15:52:38,20.11,31.92,1.0,0.0,0.0,1.0,0.0,2.4874585115546894
2018-03-10 15:53:08,21.2,20.38,1.0,0.0,0.0,1.0,0.0,0.9700449888558156
2018-03-10 15:53:46,12.07,30.8,1.0,0.0,0.0,1.0,0.0,2.5047099263606047
2018-03-10 15:54:02,26.48,17.66,1.0,0.0,0.0,1.0,0.0,0.9610413737280795
2018-03-10 15:54:56,12.99,30.54,1.0,0.0,0.0,1.0,0.0,2.497608378360415
2018-03-10 15:55:23,25.58,31.69,1.0,0.0,0.0,1.0,0.0,2.488342944430258
2018-03-10 15:55:48,22.86,20.24,1.0,0.0,0.0,1.0,0.0,0.9487531906959015
2018-03-10 15:56:16,27.88,17.34,1.0,0.0,0.0,1.0,0.0,0.9878965876500789
2018-03-10 15:56:34,25.56,18.51,1.0,0.0,0.0,1.0,0.0,0.93615432569639
2018-03-10 15:57:06,26.73,18.2,1.0,0.0,0.0,1.0,0.0,0.8888094414831992
2018-03-10 15:57:30,15.74,30.55,1.0,0.0,0.0,1.0,0.0,2.495915021160995
2018-03-10 15:58:23,27.95,17.31,1.0,0.0,0.0,1.0,0.0,0.871232059467628
2018-03-10 15:58:36,20.84,21.08,1.0,0.0,0.0,1.0,0.0,0.8646217776785602
2018-03-10 15:59:00,20.33,31.2,1.0,0.0,0.0,1.0,0.0,2.4799054583857236
2018-03-10 15:59:30,20.88,30.69,1.0,0.0,0.0,1.0,0.0,2.455793853215426
2018-03-10 16:00:02,18.24,30.67,0.0,1.0,0.0,0.0,1.0,2.4420695823625125
2018-03-10 16:00:41,9.56,33.9,0.0,1.0,0.0,0.0,1.0,2.5065077414977264
2018-03-10 16:01:24,24.43,19.59,0.0,1.0,0.0,0.0,1.0,0.8544368123492884
2018-03-10 16:01:31,24.23,19.67,0.0,1.0,0.0,0.0,1.0,0.8544368123492884
2018-03-10 16:02:17,10.61,33.06,0.0,1.0,0.0,0.0,1.0,2.479437057756346
2018-03-10 16:02:33,26.06,18.73,0.0,1.0,0.0,0.0,1.0,0.8316201024970922
2018-03-10 16:03:02,11.42,32.68,0.0,1.0,0.0,0.0,1.0,2.479437057756346
2018-03-10 16:03:51,21.98,20.86,0.0,1.0,0.0,0.0,1.0,0.8290585817189698
2018-03-10 16:04:08,19.82,21.92,0.0,1.0,0.0,0.0,1.0,0.8818477051659988
2018-03-10 16:04:53,25.75,19.41,0.0,1.0,0.0,0.0,1.0,0.8782767671678249
2018-03-10 16:05:21,21.33,20.6,0.0,1.0,0.0,0.0,1.0,0.813677528719504
2018-03-10 16:05:31,21.74,20.59,0.0,1.0,0.0,0.0,1.0,0.8609541405695849
2018-03-10 16:06:05,20.6,32.57,0.0,1.0,0.0,0.0,1.0,2.4684695289131087
2018-03-10 16:06:41,25.2,18.72,0.0,1.0,0.0,0.0,1.0,0.8869097677136623
2018-03-10 16:07:17,9.0,32.32,0.0,1.0,0.0,0.0,1.0,2.5054938475161364
2018-03-10 16:07:55,10.66,32.16,0.0,1.0,0.0,0.0,1.0,2.4796631668058517
2018-03-10 16:08:20,11.43,32.83,0.0,1.0,0.0,0.0,1.0,2.4967536203990814
2018-03-10 16:08:33,13.02,32.79,0.0,1.0,0.0,0.0,1.0,2.4967536203990814
2018-03-10 16:09:16,20.49,21.81,0.0,1.0,0.0,0.0,1.0,0.893378113067375
2018-03-10 16:09:40,15.67,28.29,0.0,1.0,0.0,0.0,1.0,2.498825021600414
2018-03-10 16:10:10,13.69,31.22,0.0,1.0,0.0,0.0,1.0,2.4853372055570757
2018-03-10 16:10:36,13.46,31.28,0.0,1.0,0.0,0.0,1.0,2.4853372055570757
2018-03-10 16:11:22,28.15,20.51,0.0,1.0,0.0,0.0,1.0,1.2703387866252553
2018-03-10 16:11:49,19.65,22.0,0.0,1.0,0.0,0.0,1.0,0.7491250746004526
2018-03-10 16:12:08,23.04,30.0,0.0,1.0,0.0,0.0,1.0,2.4709502803082173
2018-03-10 16:12:40,25.09,30.01,0.0,1.0,0.0,0.0,1.0,2.4609149189634456
2018-03-10 16:13:10,13.03,32.01,0.0,1.0,0.0,0.0,1.0,2.4929196484083262
2018-03-10 16:13:47,20.56,31.87,0.0,1.0,0.0,0.0,1.0,2.4932348851368342
2018-03-10 16:14:02,19.54,32.08,0.0,1.0,0.0,0.0,1.0,2.490854019745744
2018-03-10 16:14:37,18.31,33.78,0.0,1.0,0.0,0.0,1.0,2.478165248445867
2018-03-10 16:15:17,19.9,31.37,0.0,1.0,0.0,0.0,1.0,2.4465035855923394
2018-03-10 16:15:49,19.81,32.14,0.0,1.0,0.0,0.0,1.0,2.4467021192890805
2018-03-10 16:16:02,18.51,31.52,0.0,1.0,0.0,0.0,1.0,2.4465035855923394
2018-03-10 16:16:41,18.11,32.17,0.0,1.0,0.0,0.0,1.0,2.436522341895424
2018-03-10 16:17:19,18.17,32.07,0.0,1.0,0.0,0.0,1.0,2.436522341895424
2018-03-10 16:21:55,22.19,27.39,0.0,1.0,0.0,0.0,1.0,2.5482831050995847
2018-03-10 16:22:28,19.56,27.65,0.0,1.0,0.0,0.0,1.0,2.5482831050995847
2018-03-10 16:22:40,21.08,27.77,0.0,1.0,0.0,0.0,1.0,2.5482831050995847
2018-03-10 16:23:00,20.87,27.93,0.0,1.0,0.0,0.0,1.0,2.5482831050995847
2018-03-10 16:23:57,20.63,28.37,0.0,1.0,0.0,0.0,1.0,2.5553587044378094
2018-03-10 16:24:03,20.87,28.41,0.0,1.0,0.0,0.0,1.0,2.5553587044378094
2018-03-10 16:25:06,13.46,27.77,0.0,1.0,0.0,0.0,1.0,2.5393272087510543
2018-03-10 16:25:57,14.4,27.33,0.0,1.0,0.0,0.0,1.0,2.494790421155202
2018-03-10 16:26:08,14.82,27.77,0.0,1.0,0.0,0.0,1.0,2.4957224745115885
2018-03-10 16:26:59,14.62,26.81,0.0,1.0,0.0,0.0,1.0,2.4889155508028304
2018-03-10 16:27:00,13.05,28.52,0.0,1.0,0.0,0.0,1.0,2.4759324394228175
2018-03-10 16:27:38,16.96,26.72,0.0,1.0,0.0,0.0,1.0,2.489007784908562
2018-03-10 16:28:10,15.26,28.29,0.0,1.0,0.0,0.0,1.0,2.4900064270719855
2018-03-10 16:28:41,16.93,26.91,0.0,1.0,0.0,0.0,1.0,2.496017205383579
2018-03-10 16:29:15,15.49,28.43,0.0,1.0,0.0,0.0,1.0,2.484296912352151
2018-03-10 16:29:40,15.98,28.59,0.0,1.0,0.0,0.0,1.0,2.4777659152943277
2018-03-10 16:30:00,15.96,28.68,0.0,1.0,0.0,0.0,1.0,2.4777659152943277
2018-03-10 16:30:38,15.16,28.82,0.0,1.0,0.0,0.0,1.0,2.4777659152943277
2018-03-10 16:31:23,16.86,29.0,0.0,1.0,0.0,0.0,1.0,2.493984920817311
2018-03-10 16:31:42,23.36,29.08,0.0,1.0,0.0,0.0,1.0,2.493664583496702
2018-03-10 16:32:02,23.2,29.13,0.0,1.0,0.0,0.0,1.0,2.493664583496702
2018-03-10 16:32:59,24.88,29.36,0.0,1.0,0.0,0.0,1.0,2.459214720742474
2018-03-10 16:33:23,12.08,28.93,0.0,1.0,0.0,0.0,1.0,2.5050134404835758
2018-03-10 16:33:54,12.27,28.72,0.0,1.0,0.0,0.0,1.0,2.5071964798176998
2018-03-10 16:34:13,12.51,28.3,0.0,1.0,0.0,0.0,1.0,2.5052080223750766
2018-03-10 16:34:49,23.25,29.63,0.0,1.0,0.0,0.0,1.0,2.4504140856702814
2018-03-10 16:35:25,22.35,28.46,0.0,1.0,0.0,0.0,1.0,2.4497425532016126
2018-03-10 16:35:43,14.26,27.64,0.0,1.0,0.0,0.0,1.0,2.4928896411945134
2018-03-10 16:36:16,21.4,28.72,0.0,1.0,0.0,0.0,1.0,2.440008351355948
2018-03-10 16:36:53,15.19,27.43,0.0,1.0,0.0,0.0,1.0,2.4853798324885723
2018-03-10 16:37:12,15.41,27.39,0.0,1.0,0.0,0.0,1.0,2.4853798324885723
2018-03-10 16:37:44,15.37,27.31,0.0,1.0,0.0,0.0,1.0,2.4853798324885723
2018-03-10 16:38:29,16.12,27.3,0.0,1.0,0.0,0.0,1.0,2.4853798324885723
2018-03-10 16:38:36,16.29,27.3,0.0,1.0,0.0,0.0,1.0,2.4853798324885723
2018-03-10 16:39:01,16.25,27.3,0.0,1.0,0.0,0.0,1.0,2.4908204359461488
2018-03-10 16:39:33,16.53,27.32,0.0,1.0,0.0,0.0,1.0,2.4888358965156985
2018-03-10 16:40:25,16.79,27.35,0.0,1.0,0.0,0.0,1.0,2.474811995647094
2018-03-10 16:40:50,17.62,27.4,0.0,1.0,0.0,0.0,1.0,2.497185919674704
2018-03-10 16:41:29,18.34,27.55,0.0,1.0,0.0,0.0,1.0,2.4828948896208174
2018-03-10 16:41:54,19.52,27.64,0.0,1.0,0.0,0.0,1.0,2.4828948896208174
2018-03-10 16:42:26,25.15,27.74,0.0,1.0,0.0,0.0,1.0,2.477076296380991
2018-03-10 16:42:46,25.47,27.83,0.0,1.0,0.0,0.0,1.0,2.477076296380991
2018-03-10 17:11:41,19.45,30.79,0.0,1.0,0.0,0.0,1.0,2.440008351355948
2018-03-10 17:21:51,19.6,30.66,0.0,1.0,0.0,0.0,1.0,2.440008351355948
2018-03-25 11:50:26,36.54,24.52,0.0,0.0,1.0,1.0,0.0,4.28771536809394
2018-03-25 11:50:46,39.05,24.7,0.0,0.0,1.0,1.0,0.0,4.28771536809394
2018-03-25 11:51:11,35.95,24.89,0.0,0.0,1.0,1.0,0.0,4.28771536809394
2018-03-25 11:51:31,35.29,25.05,0.0,0.0,1.0,1.0,0.0,4.28771536809394
2018-03-25 11:52:16,35.09,25.4,0.0,0.0,1.0,1.0,0.0,4.28771536809394
2018-03-25 11:52:48,34.1,25.65,0.0,0.0,1.0,1.0,0.0,4.28771536809394
2018-03-25 11:53:07,33.97,25.82,0.0,0.0,1.0,1.0,0.0,4.28771536809394
2018-03-25 11:53:58,31.93,26.22,0.0,0.0,1.0,1.0,0.0,4.28771536809394
2018-03-25 11:54:04,32.03,26.26,0.0,0.0,1.0,1.0,0.0,4.28771536809394
2018-03-25 11:54:56,31.33,26.65,0.0,0.0,1.0,1.0,0.0,4.28771536809394
2018-03-25 11:55:02,29.37,26.67,0.0,0.0,1.0,1.0,0.0,4.28771536809394
2018-03-25 11:56:21,32.37,25.03,0.0,0.0,1.0,1.0,0.0,4.28771536809394
2018-03-25 11:56:32,31.23,27.28,0.0,0.0,1.0,1.0,0.0,4.28771536809394
2018-03-25 11:57:00,31.3,25.43,0.0,0.0,1.0,1.0,0.0,4.28771536809394
2018-03-25 11:57:58,31.44,26.05,0.0,0.0,1.0,1.0,0.0,4.28771536809394
2018-03-25 11:58:23,30.87,26.31,0.0,0.0,1.0,1.0,0.0,4.28771536809394
2018-03-25 11:58:55,30.53,26.63,0.0,0.0,1.0,1.0,0.0,4.28771536809394
2018-03-25 11:59:08,30.22,26.77,0.0,0.0,1.0,1.0,0.0,4.28771536809394
2018-03-25 11:59:56,31.11,26.66,0.0,0.0,1.0,1.0,0.0,4.28771536809394
2018-03-25 12:00:24,33.6,24.52,1.0,0.0,0.0,1.0,0.0,4.28771536809394
2018-03-25 12:00:53,34.49,24.07,1.0,0.0,0.0,1.0,0.0,4.28771536809394
2018-03-25 12:01:25,33.11,24.35,1.0,0.0,0.0,1.0,0.0,4.28771536809394
2018-03-25 12:01:59,32.14,25.4,1.0,0.0,0.0,1.0,0.0,4.28771536809394
2018-03-25 12:02:10,29.34,25.89,1.0,0.0,0.0,1.0,0.0,4.28771536809394
2018-03-25 12:02:56,31.07,25.85,1.0,0.0,0.0,1.0,0.0,4.28771536809394
2018-03-25 12:03:22,31.85,26.09,1.0,0.0,0.0,1.0,0.0,4.28771536809394
2018-03-25 12:03:53,29.6,25.02,1.0,0.0,0.0,1.0,0.0,4.28771536809394
2018-03-25 12:04:09,41.56,24.33,1.0,0.0,0.0,1.0,0.0,4.28771536809394
2018-03-25 12:04:31,23.95,29.73,1.0,0.0,0.0,1.0,0.0,4.28771536809394
2018-03-25 12:05:06,29.44,26.78,1.0,0.0,0.0,1.0,0.0,4.293778207539303
2018-03-25 12:05:45,31.88,25.38,1.0,0.0,0.0,1.0,0.0,4.28771536809394
2018-03-25 12:06:25,29.62,27.86,1.0,0.0,0.0,1.0,0.0,4.244167506693469
2018-03-25 12:06:47,28.8,27.81,1.0,0.0,0.0,1.0,0.0,4.28771536809394
2018-03-25 12:07:12,23.15,30.1,1.0,0.0,0.0,1.0,0.0,4.28771536809394
2018-03-25 12:07:52,29.13,26.57,1.0,0.0,0.0,1.0,0.0,4.28771536809394
2018-03-25 12:08:17,27.57,28.37,1.0,0.0,0.0,1.0,0.0,4.28771536809394
2018-03-25 12:08:34,29.72,27.9,1.0,0.0,0.0,1.0,0.0,4.28771536809394
2018-03-25 12:09:16,25.8,26.93,1.0,0.0,0.0,1.0,0.0,4.28771536809394
2018-03-25 12:09:35,23.07,28.62,1.0,0.0,0.0,1.0,0.0,4.249780239569676
2018-03-25 12:10:15,28.12,30.29,1.0,0.0,0.0,1.0,0.0,3.2720088201440873
2018-03-25 12:10:49,32.68,29.79,1.0,0.0,0.0,1.0,0.0,3.108037517808854
2018-03-25 12:11:23,23.75,30.84,1.0,0.0,0.0,1.0,0.0,4.28771536809394
2018-03-25 12:11:45,27.85,31.08,1.0,0.0,0.0,1.0,0.0,2.790509178494414
2018-03-25 12:12:08,22.62,30.98,1.0,0.0,0.0,1.0,0.0,4.28771536809394
2018-03-25 12:12:48,24.91,26.66,1.0,0.0,0.0,1.0,0.0,4.277310888567209
2018-03-25 12:13:17,29.75,28.8,1.0,0.0,0.0,1.0,0.0,2.5664995232808505
2018-03-25 12:13:46,32.17,24.33,1.0,0.0,0.0,1.0,0.0,4.249076633786182
2018-03-25 12:14:17,28.78,24.18,1.0,0.0,0.0,1.0,0.0,4.3138810429834065
2018-03-25 12:14:56,26.32,26.06,1.0,0.0,0.0,1.0,0.0,4.350308051027526
2018-03-25 12:15:16,30.35,24.98,1.0,0.0,0.0,1.0,0.0,4.342652039839143
2018-03-25 12:15:46,24.69,32.44,1.0,0.0,0.0,1.0,0.0,5.172495722031519
2018-03-25 12:16:08,28.82,25.39,1.0,0.0,0.0,1.0,0.0,4.366330923050777
2018-03-25 12:16:47,28.52,30.28,1.0,0.0,0.0,1.0,0.0,5.7438203150454665
2018-03-25 12:17:25,27.45,31.52,1.0,0.0,0.0,1.0,0.0,5.9436897916883265
2018-03-25 12:17:33,28.79,30.32,1.0,0.0,0.0,1.0,0.0,2.0721965985646253
2018-03-25 12:18:21,24.0,26.96,1.0,0.0,0.0,1.0,0.0,4.30140967135164
2018-03-25 12:18:59,20.38,30.63,1.0,0.0,0.0,1.0,0.0,4.257952205412157
2018-03-25 12:19:24,22.47,33.55,1.0,0.0,0.0,1.0,0.0,5.981228607005588
2018-03-25 12:19:37,27.5,32.41,1.0,0.0,0.0,1.0,0.0,6.284473187730587
2018-03-25 12:20:19,28.02,31.21,1.0,0.0,0.0,1.0,0.0,1.571078951427115
2018-03-25 12:20:47,27.07,32.75,1.0,0.0,0.0,1.0,0.0,6.365429015790793
2018-03-25 12:21:20,23.54,30.52,1.0,0.0,0.0,1.0,0.0,4.25842578343285
2018-03-25 12:21:48,24.8,27.15,1.0,0.0,0.0,1.0,0.0,4.365170358583868
2018-03-25 12:22:11,19.85,29.94,1.0,0.0,0.0,1.0,0.0,4.25842578343285
2018-03-25 12:22:52,23.72,27.69,1.0,0.0,0.0,1.0,0.0,4.3531000178006645
2018-03-25 12:23:17,24.53,28.51,1.0,0.0,0.0,1.0,0.0,4.433883707830631
2018-03-25 12:23:37,23.08,28.16,1.0,0.0,0.0,1.0,0.0,4.3497994311880195
2018-03-25 12:24:00,20.45,34.25,1.0,0.0,0.0,1.0,0.0,7.726453949001944
2018-03-25 12:24:40,27.78,34.88,1.0,0.0,0.0,1.0,0.0,7.854885970182322
2018-03-25 12:25:13,26.0,32.54,1.0,0.0,0.0,1.0,0.0,0.7167288307813826
2018-03-25 12:25:32,25.51,31.79,1.0,0.0,0.0,1.0,0.0,8.160739364964023
2018-03-25 12:26:19,24.91,34.66,1.0,0.0,0.0,1.0,0.0,8.580289298205987
2018-03-25 12:26:53,17.34,34.46,1.0,0.0,0.0,1.0,0.0,8.228269171048959
