timestamp,hum,tem,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Late Night,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport
2020-07-14 18:48:20,55.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.34388587295753
2020-07-14 18:48:54,56.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.349579727652996
2020-07-14 18:49:15,56.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.35394353453897
2020-07-14 18:49:49,57.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.387277034222905
2020-07-14 18:50:23,57.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.429468156703912
2020-07-14 18:50:56,58.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.478615300595777
2020-07-14 18:51:24,58.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.485831328374305
2020-07-14 18:51:37,57.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.487723742070745
2020-07-14 18:52:24,58.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.36995112988805
2020-07-14 18:52:42,58.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.270991171804296
2020-07-14 18:53:20,58.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.068450890927338
2020-07-14 18:53:55,59.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.964188275816447
2020-07-14 18:54:27,60.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.857359684270706
2020-07-14 18:54:52,59.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.777965995960373
2020-07-14 18:55:15,59.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.702081230705261
2020-07-14 18:55:56,61.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.5844759635583054
2020-07-14 18:56:00,60.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.573683071880683
2020-07-14 18:56:33,60.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.50418590040465
2020-07-14 18:57:18,60.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.4145742083791815
2020-07-14 18:57:51,60.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.409646196956717
2020-07-14 18:58:18,60.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.303723798836929
2020-07-14 18:58:51,59.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.219164793471252
2020-07-14 18:59:04,59.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.226285694538684
2020-07-14 18:59:42,60.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.25801065192269
2020-07-14 19:00:09,60.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.183145738599326
2020-07-14 19:00:51,62.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.071478813814654
2020-07-14 19:01:09,62.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0660038290415
2020-07-14 19:01:48,62.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.914353230006896
2020-07-14 19:02:29,61.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.738520772993955
2020-07-14 19:02:31,61.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.724729699942097
2020-07-14 19:03:25,61.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.617366397435317
2020-07-14 19:03:56,61.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.652003744249034
2020-07-14 19:04:29,61.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.716447181826799
2020-07-14 19:04:51,61.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.73858953237148
2020-07-14 19:05:15,60.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.767967805789371
2020-07-14 19:05:40,60.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.799285226337223
2020-07-14 19:06:17,60.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.873003642487159
2020-07-14 19:06:50,59.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.895958083415434
2020-07-14 19:07:13,58.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.901487137408639
2020-07-14 19:07:51,58.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.894295158462456
2020-07-14 19:08:27,57.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.885178129257471
2020-07-14 19:08:59,57.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.862989426325284
2020-07-14 19:09:29,56.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.844845835654248
2020-07-14 19:09:36,56.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.844620724546541
2020-07-14 19:10:29,56.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.822441569857602
2020-07-14 19:10:31,56.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.821526866358221
2020-07-14 19:11:04,56.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.757371693669292
2020-07-15 07:38:55,81.0,29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.82485657697684
2020-07-15 07:39:00,81.0,29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.8235383487620975
2020-07-15 07:41:00,80.0,29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.8390360975200855
2020-07-15 07:43:11,78.0,29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.011380948395649
2020-07-15 07:52:58,74.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.018999108724645
2020-07-15 07:53:26,71.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.02080659781389
2020-07-15 07:53:33,72.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.021052567590476
2020-07-15 07:54:00,72.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.021088814064027
2020-07-15 07:54:56,73.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.020506234221608
2020-07-15 07:55:10,73.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.020601932852405
2020-07-15 07:55:48,73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0191323772201875
2020-07-15 07:56:01,73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.018909158312464
2020-07-15 07:56:30,74.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.019604922957432
2020-07-15 07:57:16,74.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.020902525240471
2020-07-15 07:57:48,73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.019998405619453
2020-07-15 07:58:09,74.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.020601932852405
2020-07-15 07:58:45,73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.020736411188134
2020-07-15 07:59:28,73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.025066004002511
2020-07-15 07:59:56,73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.024448349199169
2020-07-15 08:00:08,73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0243169670675245
2020-07-15 08:00:55,72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.027104326353
2020-07-15 08:01:13,72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.026499458068873
2020-07-15 08:01:34,72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0234120914027
2020-07-15 08:02:23,72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.025676439223471
2020-07-15 08:02:59,72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.028131805689556
2020-07-15 08:03:07,72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.028078566571727
2020-07-15 08:03:48,72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.025633067030225
2020-07-15 08:04:28,71.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.024385439713578
2020-07-15 08:04:52,71.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.025857476438868
2020-07-15 08:05:05,71.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.02623785440725
2020-07-15 08:05:59,70.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.026553030402297
2020-07-15 08:06:03,70.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.027644797263695
2020-07-15 08:06:52,70.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.028020883409122
2020-07-15 08:07:09,70.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.027644797263695
2020-07-15 08:07:31,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.025912432178314
2020-07-15 08:08:10,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.028830943551103
2020-07-15 08:08:52,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.02628420102118
2020-07-15 08:09:04,70.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.027454898711526
2020-07-15 08:14:59,70.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.022551547399543
2020-07-15 08:15:20,70.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0240953269158135
2020-07-15 08:15:42,70.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.022905775759156
2020-07-15 08:16:14,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.025085178642965
2020-07-15 08:16:34,70.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.025664579512069
2020-07-15 08:17:21,70.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.026946549942414
2020-07-15 08:17:34,70.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.025871737624314
2020-07-15 08:18:04,71.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.026154537320498
2020-07-15 08:18:58,71.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.025741652082617
2020-07-15 08:19:21,71.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.019852746902259
2020-07-15 08:19:33,71.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.02056751065777
2020-07-15 08:20:18,72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.021825178585236
2020-07-15 08:20:52,73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.022331425987774
2020-07-15 08:21:29,73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.023592246095351
2020-07-15 08:21:54,73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.021991722637458
2020-07-15 08:22:04,73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.021107767006287
2020-07-15 08:36:53,76.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.018638184520936
2020-07-15 08:37:15,75.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.026622534123753
2020-07-15 08:37:43,75.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.023971517185782
2020-07-15 08:38:02,75.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.022862440455846
2020-07-15 08:38:34,74.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.018396994967172
2020-07-15 08:39:22,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.014463574017786
2020-07-15 08:39:39,76.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.014463574017786
2020-07-15 08:40:12,77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.014463574017786
2020-07-15 08:40:37,77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.014463574017786
2020-07-15 08:41:04,77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.014463574017786
2020-07-15 08:41:57,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.014463574017786
2020-07-15 08:42:07,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.014463574017786
2020-07-15 08:42:57,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.014463574017786
2020-07-15 08:43:20,77.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.014463574017786
2020-07-15 08:43:33,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.014463574017786
2020-07-15 08:44:00,79.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.014463574017786
2020-07-15 08:44:36,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.014463574017786
2020-07-15 12:24:20,61.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.319087938401307
2020-07-15 12:24:30,57.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.319159055315655
2020-07-15 12:25:17,53.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.318625387292627
2020-07-15 12:25:53,55.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.318846042184308
2020-07-15 12:26:23,56.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.320274319375146
2020-07-15 12:26:56,53.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.320262154395387
2020-07-15 12:27:18,54.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.319504673846813
2020-07-15 12:27:31,58.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.318990305051079
2020-07-15 12:28:15,57.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.318590769565692
2020-07-15 12:28:43,55.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.318745309579716
2020-07-15 12:29:11,52.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.318571518289163
2020-07-15 12:29:38,56.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.319223118893671
2020-07-15 12:30:06,52.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.319247487131191
2020-07-15 12:30:31,54.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.320060738963257
2020-07-15 12:31:22,59.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.320222379931709
2020-07-15 12:31:44,56.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.319761865193577
2020-07-15 12:32:08,59.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.31871795967813
2020-07-15 12:32:42,55.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.31888460950493
2020-07-15 12:33:15,52.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.319445721889638
2020-07-15 12:33:52,51.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.3184313081242
2020-07-15 12:34:04,55.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.31780411571501
2020-07-15 12:34:55,58.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.315092036851235
2020-07-15 13:37:22,47.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.423205364896935
2020-07-15 13:37:53,48.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.423388962992222
2020-07-15 13:38:24,48.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.421483679182692
2020-07-15 13:38:38,47.0,38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.425458430134089
2020-07-15 13:39:19,51.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.42678858473928
2020-07-15 13:39:51,51.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.427574518733236
2020-07-15 13:40:10,52.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.4241153050526085
2020-07-15 13:40:40,53.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.4258086160365915
2020-07-15 13:41:26,53.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.427694067523486
2020-07-15 13:41:59,53.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.436852975979363
2020-07-15 13:42:27,53.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.447057441719086
2020-07-15 13:42:46,52.0,35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.4470533556828515
2020-07-15 13:48:55,52.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.152857598892516
2020-07-15 13:49:07,52.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.155912563909166
2020-07-15 13:49:39,53.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.157656964923053
2020-07-15 13:50:07,53.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.148804591103142
2020-07-15 13:50:48,51.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.108449680626847
2020-07-15 13:51:06,51.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0938154280876935
2020-07-15 13:51:39,51.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0763550075423085
2020-07-15 13:52:00,52.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0661574418422575
2020-07-15 13:52:52,53.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.03276879532913
2020-07-15 13:53:26,53.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.956760637298903
2020-07-15 13:53:37,53.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.017683635921023
2020-07-15 13:54:00,53.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.113709933677742
2020-07-15 13:54:31,54.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.1990541876273735
2020-07-15 13:55:01,53.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.257556740793262
2020-07-15 13:55:35,51.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.440965341057389
2020-07-15 13:56:57,50.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.581883619381602
2020-07-15 13:57:25,49.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.581359505617231
2020-07-15 13:57:52,49.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.69533336885298
2020-07-15 13:58:25,49.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.91020143864845
2020-07-15 13:58:33,49.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.956511203177213
2020-07-15 13:59:22,50.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.258347247909892
2020-07-15 13:59:41,51.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.3258757743863
2020-07-15 14:00:16,52.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.337617523366209
2020-07-15 14:00:38,53.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.335125133827141
2020-07-15 14:01:22,52.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.352458904773284
2020-07-15 14:01:34,52.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.355589069710954
2020-07-15 14:02:18,51.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.394063770512446
2020-07-15 14:02:53,51.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.454164213637155
2020-07-15 14:03:26,51.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.47653873331172
2020-07-15 14:03:46,52.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.478497154845751
2020-07-15 14:04:21,51.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.480313112622774
2020-07-15 14:04:51,52.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.3648013683783
2020-07-15 14:05:21,51.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.178343166547643
2020-07-15 14:05:33,51.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.103007407229143
2020-07-15 14:06:27,51.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.920391406177514
2020-07-15 14:06:32,52.0,37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.907231511563617
2020-07-15 14:07:09,51.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.784248313026484
2020-07-15 14:07:41,52.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.6928219120108015
2020-07-15 14:08:26,52.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.594394253765198
2020-07-15 14:08:54,53.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.496176432195491
2020-07-15 14:09:22,53.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.4118808849001026
2020-07-15 14:09:57,53.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.368323778300439
2020-07-15 14:10:05,53.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.32780149856237
2020-07-15 14:10:32,53.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.219050079378395
2020-07-15 14:11:04,53.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.233538040084878
2020-07-15 14:11:53,54.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.271624308981376
2020-07-15 14:12:10,53.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.271840512462085
2020-07-15 14:12:34,54.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.273005505683616
2020-07-15 17:27:18,57.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.113164606368397
2020-07-15 17:27:47,57.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.809308730202025
2020-07-15 17:28:26,57.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.591843020946539
2020-07-15 17:28:49,57.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.614891977062132
2020-07-15 17:29:24,56.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.692969987441848
2020-07-15 17:29:56,56.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.860839422189245
2020-07-15 17:30:05,57.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.9076644472204425
2020-07-15 17:30:32,57.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.050786507501195
2020-07-15 17:31:09,58.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.16315475478241
2020-07-15 17:31:48,58.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.16315475478241
2020-07-15 17:32:13,59.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.16315475478241
2020-07-15 17:32:30,58.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.16315475478241
2020-07-15 17:33:13,57.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.873194591513205
2020-07-15 17:33:48,57.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.749380659233022
2020-07-15 17:34:00,57.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.7854858582983795
2020-07-15 17:34:36,57.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.842923414516063
2020-07-15 17:35:01,56.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.903549098161796
2020-07-15 17:35:50,56.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.3927481205718735
2020-07-15 17:36:24,56.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.197432042674779
2020-07-15 17:36:49,57.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.2311152478104335
2020-07-15 17:37:14,60.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.2204699391018305
2020-07-15 17:37:41,62.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.124150138766471
2020-07-15 17:38:10,63.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.068044725568135
2020-07-15 17:38:56,63.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.051906628303124
2020-07-15 17:39:01,63.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.050418526713527
2020-07-15 17:39:48,63.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.057775983813484
2020-07-15 17:40:12,63.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0540846565328525
2020-07-15 17:40:45,63.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.047927314889345
2020-07-15 17:41:25,63.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.985122287341637
2020-07-15 17:41:31,63.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.968842979931903
2020-07-15 17:42:28,62.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.741963600342948
2020-07-15 17:42:36,62.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.716195481144961
2020-07-15 17:43:19,62.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.600208145039243
2020-07-15 17:43:32,62.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.600934781787743
2020-07-15 17:44:06,61.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.647838399297197
2020-07-15 17:44:35,60.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.702093313014758
2020-07-15 17:45:15,60.0,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.745809613002259
2020-07-15 17:45:54,59.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.792650335701698
2020-07-15 17:46:15,59.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.8285757789313335
2020-07-15 17:46:42,59.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.872666348732523
2020-07-15 17:47:05,59.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.898868206087204
2020-07-15 17:47:37,58.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.914270000630715
2020-07-15 17:48:04,58.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.910725614716289
2020-07-15 17:48:31,58.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.90330475825954
2020-07-15 17:49:16,57.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.8903393235181
2020-07-15 17:49:40,57.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.888241948351116
2020-07-15 17:50:22,56.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.871190995353887
2020-07-15 17:50:33,56.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.857157466297884
2020-07-15 17:51:11,57.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.8502968549150625
2020-07-15 17:51:48,56.0,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.840097265908524
2020-07-15 17:52:18,56.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.819064220061705
2020-07-15 17:52:49,56.0,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.79881504735224
